FILE,LHS_SEMIDETERMINISTIC,RHS_SEMIDETERMINISTIC,LHS_STATES,RHS_STATES,LHS_TRANS,RHS_TRANS,ALPHABET_SIZE,RESULT_STATES,ALGORITHM,RUNTIME(ms),RESULT
ComplxStruc_false-no-overflow_false-termination.c_SUNFLOWER-INTSET_LAZY2_Iteration6.ats,false,false,75,49,97,154,20,10517,DifferenceAscc+TreeSet+GBA,297,false
ComplxStruc_false-no-overflow_false-termination.c_SUNFLOWER-INTSET_LAZY2_Iteration6.ats,false,false,75,49,97,154,20,1807,DifferenceAscc+TreeSet+lazyS+GBA,100,false
ComplxStruc_false-no-overflow_false-termination.c_SUNFLOWER-INTSET_LAZY2_Iteration6.ats,false,false,75,49,97,154,20,10847,DifferenceAscc+TreeSet+lazyB+GBA,266,false
ComplxStruc_false-no-overflow_false-termination.c_SUNFLOWER-INTSET_LAZY2_Iteration6.ats,false,false,75,49,97,154,20,2176,DifferenceAscc+TreeSet+lazyS+lazyB+GBA,80,false
ComplxStruc_false-no-overflow_false-termination.c_SUNFLOWER-INTSET_LAZY3_Iteration3.ats,false,false,47,28,68,127,20,2809,DifferenceAscc+TreeSet+BA,113,false
ComplxStruc_false-no-overflow_false-termination.c_SUNFLOWER-INTSET_LAZY3_Iteration3.ats,false,false,47,28,68,127,20,2261,DifferenceAscc+TreeSet+GBA,97,false
ComplxStruc_false-no-overflow_false-termination.c_SUNFLOWER-INTSET_LAZY3_Iteration3.ats,false,false,47,28,68,127,20,1227,DifferenceAscc+TreeSet+lazyS+GBA,64,false
ComplxStruc_false-no-overflow_false-termination.c_SUNFLOWER-INTSET_LAZY3_Iteration3.ats,false,false,47,28,68,127,20,2413,DifferenceAscc+TreeSet+lazyB+GBA,103,false
ComplxStruc_false-no-overflow_false-termination.c_SUNFLOWER-INTSET_LAZY3_Iteration3.ats,false,false,47,28,68,127,20,1347,DifferenceAscc+TreeSet+lazyS+lazyB+GBA,65,false
ComplxStruc_false-no-overflow_false-termination.c_SUNFLOWER-INTSET_LAZY3_Iteration4.ats,false,false,320,5,481,58,20,2004,DifferenceAscc+TreeSet+BA,59,false
ComplxStruc_false-no-overflow_false-termination.c_SUNFLOWER-INTSET_LAZY3_Iteration4.ats,false,false,320,5,481,58,20,1858,DifferenceAscc+TreeSet+GBA,46,false
ComplxStruc_false-no-overflow_false-termination.c_SUNFLOWER-INTSET_LAZY3_Iteration4.ats,false,false,320,5,481,58,20,1338,DifferenceAscc+TreeSet+lazyS+GBA,40,false
ComplxStruc_false-no-overflow_false-termination.c_SUNFLOWER-INTSET_LAZY3_Iteration4.ats,false,false,320,5,481,58,20,2105,DifferenceAscc+TreeSet+lazyB+GBA,51,false
ComplxStruc_false-no-overflow_false-termination.c_SUNFLOWER-INTSET_LAZY3_Iteration4.ats,false,false,320,5,481,58,20,1585,DifferenceAscc+TreeSet+lazyS+lazyB+GBA,41,false
ComplxStruc_false-no-overflow_false-termination.c_SUNFLOWER-ORIGINAL_Iteration4.ats,false,false,51,6,74,71,20,535,DifferenceAscc+TreeSet+BA,35,false
ComplxStruc_false-no-overflow_false-termination.c_SUNFLOWER-ORIGINAL_Iteration4.ats,false,false,51,6,74,71,20,432,DifferenceAscc+TreeSet+GBA,41,false
ComplxStruc_false-no-overflow_false-termination.c_SUNFLOWER-ORIGINAL_Iteration4.ats,false,false,51,6,74,71,20,429,DifferenceAscc+TreeSet+lazyS+GBA,34,false
ComplxStruc_false-no-overflow_false-termination.c_SUNFLOWER-ORIGINAL_Iteration4.ats,false,false,51,6,74,71,20,515,DifferenceAscc+TreeSet+lazyB+GBA,42,false
ComplxStruc_false-no-overflow_false-termination.c_SUNFLOWER-ORIGINAL_Iteration4.ats,false,false,51,6,74,71,20,509,DifferenceAscc+TreeSet+lazyS+lazyB+GBA,35,false
ComplxStruc_false-no-overflow_false-termination.c_SUNFLOWER-ORIGINAL_Iteration6.ats,false,false,205,15,285,111,20,6049,DifferenceAscc+TreeSet+BA,144,false
ComplxStruc_false-no-overflow_false-termination.c_SUNFLOWER-ORIGINAL_Iteration6.ats,false,false,205,15,285,111,20,4673,DifferenceAscc+TreeSet+GBA,137,false
ComplxStruc_false-no-overflow_false-termination.c_SUNFLOWER-ORIGINAL_Iteration6.ats,false,false,205,15,285,111,20,2115,DifferenceAscc+TreeSet+lazyS+GBA,67,false
ComplxStruc_false-no-overflow_false-termination.c_SUNFLOWER-ORIGINAL_Iteration6.ats,false,false,205,15,285,111,20,5610,DifferenceAscc+TreeSet+lazyB+GBA,168,false
ComplxStruc_false-no-overflow_false-termination.c_SUNFLOWER-ORIGINAL_Iteration6.ats,false,false,205,15,285,111,20,2919,DifferenceAscc+TreeSet+lazyS+lazyB+GBA,74,false
CookSeeZuleger-2013TACAS-Fig3-alloca_true-termination.c.i_INTSET_LAZY2_Iteration2.ats,false,false,18,8,19,15,25,43,DifferenceAscc+TreeSet+BA,17,false
CookSeeZuleger-2013TACAS-Fig3-alloca_true-termination.c.i_INTSET_LAZY2_Iteration2.ats,false,false,18,8,19,15,25,42,DifferenceAscc+TreeSet+GBA,18,false
CookSeeZuleger-2013TACAS-Fig3-alloca_true-termination.c.i_INTSET_LAZY2_Iteration2.ats,false,false,18,8,19,15,25,42,DifferenceAscc+TreeSet+lazyS+GBA,18,false
CookSeeZuleger-2013TACAS-Fig3-alloca_true-termination.c.i_INTSET_LAZY2_Iteration2.ats,false,false,18,8,19,15,25,42,DifferenceAscc+TreeSet+lazyB+GBA,18,false
CookSeeZuleger-2013TACAS-Fig3-alloca_true-termination.c.i_INTSET_LAZY2_Iteration2.ats,false,false,18,8,19,15,25,42,DifferenceAscc+TreeSet+lazyS+lazyB+GBA,18,false
CookSeeZuleger-2013TACAS-Fig3-alloca_true-termination.c.i_INTSET_LAZY2_Iteration3.ats,false,false,39,8,42,41,25,74,DifferenceAscc+TreeSet+BA,20,false
CookSeeZuleger-2013TACAS-Fig3-alloca_true-termination.c.i_INTSET_LAZY2_Iteration3.ats,false,false,39,8,42,41,25,71,DifferenceAscc+TreeSet+GBA,19,false
CookSeeZuleger-2013TACAS-Fig3-alloca_true-termination.c.i_INTSET_LAZY2_Iteration3.ats,false,false,39,8,42,41,25,71,DifferenceAscc+TreeSet+lazyS+GBA,20,false
CookSeeZuleger-2013TACAS-Fig3-alloca_true-termination.c.i_INTSET_LAZY2_Iteration3.ats,false,false,39,8,42,41,25,71,DifferenceAscc+TreeSet+lazyB+GBA,18,false
CookSeeZuleger-2013TACAS-Fig3-alloca_true-termination.c.i_INTSET_LAZY2_Iteration3.ats,false,false,39,8,42,41,25,71,DifferenceAscc+TreeSet+lazyS+lazyB+GBA,20,false
CookSeeZuleger-2013TACAS-Fig3-alloca_true-termination.c.i_INTSET_LAZY2_Iteration4.ats,false,false,60,7,65,29,25,154,DifferenceAscc+TreeSet+BA,25,false
CookSeeZuleger-2013TACAS-Fig3-alloca_true-termination.c.i_INTSET_LAZY2_Iteration4.ats,false,false,60,7,65,29,25,153,DifferenceAscc+TreeSet+GBA,25,false
CookSeeZuleger-2013TACAS-Fig3-alloca_true-termination.c.i_INTSET_LAZY2_Iteration4.ats,false,false,60,7,65,29,25,153,DifferenceAscc+TreeSet+lazyS+GBA,22,false
CookSeeZuleger-2013TACAS-Fig3-alloca_true-termination.c.i_INTSET_LAZY2_Iteration4.ats,false,false,60,7,65,29,25,153,DifferenceAscc+TreeSet+lazyB+GBA,21,false
CookSeeZuleger-2013TACAS-Fig3-alloca_true-termination.c.i_INTSET_LAZY2_Iteration4.ats,false,false,60,7,65,29,25,153,DifferenceAscc+TreeSet+lazyS+lazyB+GBA,21,false
CookSeeZuleger-2013TACAS-Fig3-alloca_true-termination.c.i_INTSET_LAZY2_Iteration5.ats,false,false,96,7,103,33,25,160,DifferenceAscc+TreeSet+BA,21,true
CookSeeZuleger-2013TACAS-Fig3-alloca_true-termination.c.i_INTSET_LAZY2_Iteration5.ats,false,false,96,7,103,33,25,159,DifferenceAscc+TreeSet+GBA,33,true
CookSeeZuleger-2013TACAS-Fig3-alloca_true-termination.c.i_INTSET_LAZY2_Iteration5.ats,false,false,96,7,103,33,25,159,DifferenceAscc+TreeSet+lazyS+GBA,22,true
CookSeeZuleger-2013TACAS-Fig3-alloca_true-termination.c.i_INTSET_LAZY2_Iteration5.ats,false,false,96,7,103,33,25,159,DifferenceAscc+TreeSet+lazyB+GBA,22,true
CookSeeZuleger-2013TACAS-Fig3-alloca_true-termination.c.i_INTSET_LAZY2_Iteration5.ats,false,false,96,7,103,33,25,159,DifferenceAscc+TreeSet+lazyS+lazyB+GBA,25,true
CookSeeZuleger-2013TACAS-Fig3-alloca_true-termination.c.i_INTSET_LAZY3_Iteration2.ats,false,false,18,8,19,15,25,43,DifferenceAscc+TreeSet+BA,18,false
CookSeeZuleger-2013TACAS-Fig3-alloca_true-termination.c.i_INTSET_LAZY3_Iteration2.ats,false,false,18,8,19,15,25,42,DifferenceAscc+TreeSet+GBA,18,false
CookSeeZuleger-2013TACAS-Fig3-alloca_true-termination.c.i_INTSET_LAZY3_Iteration2.ats,false,false,18,8,19,15,25,42,DifferenceAscc+TreeSet+lazyS+GBA,18,false
CookSeeZuleger-2013TACAS-Fig3-alloca_true-termination.c.i_INTSET_LAZY3_Iteration2.ats,false,false,18,8,19,15,25,42,DifferenceAscc+TreeSet+lazyB+GBA,16,false
CookSeeZuleger-2013TACAS-Fig3-alloca_true-termination.c.i_INTSET_LAZY3_Iteration2.ats,false,false,18,8,19,15,25,42,DifferenceAscc+TreeSet+lazyS+lazyB+GBA,17,false
CookSeeZuleger-2013TACAS-Fig3-alloca_true-termination.c.i_INTSET_LAZY3_Iteration3.ats,false,false,38,8,41,41,25,73,DifferenceAscc+TreeSet+BA,20,false
CookSeeZuleger-2013TACAS-Fig3-alloca_true-termination.c.i_INTSET_LAZY3_Iteration3.ats,false,false,38,8,41,41,25,70,DifferenceAscc+TreeSet+GBA,18,false
CookSeeZuleger-2013TACAS-Fig3-alloca_true-termination.c.i_INTSET_LAZY3_Iteration3.ats,false,false,38,8,41,41,25,70,DifferenceAscc+TreeSet+lazyS+GBA,20,false
CookSeeZuleger-2013TACAS-Fig3-alloca_true-termination.c.i_INTSET_LAZY3_Iteration3.ats,false,false,38,8,41,41,25,70,DifferenceAscc+TreeSet+lazyB+GBA,19,false
CookSeeZuleger-2013TACAS-Fig3-alloca_true-termination.c.i_INTSET_LAZY3_Iteration3.ats,false,false,38,8,41,41,25,70,DifferenceAscc+TreeSet+lazyS+lazyB+GBA,18,false
CookSeeZuleger-2013TACAS-Fig3-alloca_true-termination.c.i_INTSET_LAZY3_Iteration4.ats,false,false,58,7,63,29,25,152,DifferenceAscc+TreeSet+BA,24,false
CookSeeZuleger-2013TACAS-Fig3-alloca_true-termination.c.i_INTSET_LAZY3_Iteration4.ats,false,false,58,7,63,29,25,151,DifferenceAscc+TreeSet+GBA,22,false
CookSeeZuleger-2013TACAS-Fig3-alloca_true-termination.c.i_INTSET_LAZY3_Iteration4.ats,false,false,58,7,63,29,25,151,DifferenceAscc+TreeSet+lazyS+GBA,22,false
CookSeeZuleger-2013TACAS-Fig3-alloca_true-termination.c.i_INTSET_LAZY3_Iteration4.ats,false,false,58,7,63,29,25,151,DifferenceAscc+TreeSet+lazyB+GBA,21,false
CookSeeZuleger-2013TACAS-Fig3-alloca_true-termination.c.i_INTSET_LAZY3_Iteration4.ats,false,false,58,7,63,29,25,151,DifferenceAscc+TreeSet+lazyS+lazyB+GBA,24,false
CookSeeZuleger-2013TACAS-Fig3-alloca_true-termination.c.i_INTSET_LAZY3_Iteration5.ats,false,false,93,7,100,33,25,158,DifferenceAscc+TreeSet+BA,22,true
CookSeeZuleger-2013TACAS-Fig3-alloca_true-termination.c.i_INTSET_LAZY3_Iteration5.ats,false,false,93,7,100,33,25,157,DifferenceAscc+TreeSet+GBA,26,true
CookSeeZuleger-2013TACAS-Fig3-alloca_true-termination.c.i_INTSET_LAZY3_Iteration5.ats,false,false,93,7,100,33,25,157,DifferenceAscc+TreeSet+lazyS+GBA,26,true
CookSeeZuleger-2013TACAS-Fig3-alloca_true-termination.c.i_INTSET_LAZY3_Iteration5.ats,false,false,93,7,100,33,25,157,DifferenceAscc+TreeSet+lazyB+GBA,31,true
CookSeeZuleger-2013TACAS-Fig3-alloca_true-termination.c.i_INTSET_LAZY3_Iteration5.ats,false,false,93,7,100,33,25,157,DifferenceAscc+TreeSet+lazyS+lazyB+GBA,22,true
CookSeeZuleger-2013TACAS-Fig3-alloca_true-termination.c.i_ORIGINAL_Iteration2.ats,false,false,18,8,19,15,25,43,DifferenceAscc+TreeSet+BA,17,false
CookSeeZuleger-2013TACAS-Fig3-alloca_true-termination.c.i_ORIGINAL_Iteration2.ats,false,false,18,8,19,15,25,42,DifferenceAscc+TreeSet+GBA,18,false
CookSeeZuleger-2013TACAS-Fig3-alloca_true-termination.c.i_ORIGINAL_Iteration2.ats,false,false,18,8,19,15,25,42,DifferenceAscc+TreeSet+lazyS+GBA,19,false
CookSeeZuleger-2013TACAS-Fig3-alloca_true-termination.c.i_ORIGINAL_Iteration2.ats,false,false,18,8,19,15,25,42,DifferenceAscc+TreeSet+lazyB+GBA,19,false
CookSeeZuleger-2013TACAS-Fig3-alloca_true-termination.c.i_ORIGINAL_Iteration2.ats,false,false,18,8,19,15,25,42,DifferenceAscc+TreeSet+lazyS+lazyB+GBA,18,false
CookSeeZuleger-2013TACAS-Fig3-alloca_true-termination.c.i_ORIGINAL_Iteration3.ats,false,false,38,8,41,41,25,73,DifferenceAscc+TreeSet+BA,19,false
CookSeeZuleger-2013TACAS-Fig3-alloca_true-termination.c.i_ORIGINAL_Iteration3.ats,false,false,38,8,41,41,25,70,DifferenceAscc+TreeSet+GBA,20,false
CookSeeZuleger-2013TACAS-Fig3-alloca_true-termination.c.i_ORIGINAL_Iteration3.ats,false,false,38,8,41,41,25,70,DifferenceAscc+TreeSet+lazyS+GBA,20,false
CookSeeZuleger-2013TACAS-Fig3-alloca_true-termination.c.i_ORIGINAL_Iteration3.ats,false,false,38,8,41,41,25,70,DifferenceAscc+TreeSet+lazyB+GBA,19,false
CookSeeZuleger-2013TACAS-Fig3-alloca_true-termination.c.i_ORIGINAL_Iteration3.ats,false,false,38,8,41,41,25,70,DifferenceAscc+TreeSet+lazyS+lazyB+GBA,18,false
CookSeeZuleger-2013TACAS-Fig3-alloca_true-termination.c.i_ORIGINAL_Iteration4.ats,false,false,58,7,63,29,25,152,DifferenceAscc+TreeSet+BA,21,false
CookSeeZuleger-2013TACAS-Fig3-alloca_true-termination.c.i_ORIGINAL_Iteration4.ats,false,false,58,7,63,29,25,151,DifferenceAscc+TreeSet+GBA,21,false
CookSeeZuleger-2013TACAS-Fig3-alloca_true-termination.c.i_ORIGINAL_Iteration4.ats,false,false,58,7,63,29,25,151,DifferenceAscc+TreeSet+lazyS+GBA,21,false
CookSeeZuleger-2013TACAS-Fig3-alloca_true-termination.c.i_ORIGINAL_Iteration4.ats,false,false,58,7,63,29,25,151,DifferenceAscc+TreeSet+lazyB+GBA,21,false
CookSeeZuleger-2013TACAS-Fig3-alloca_true-termination.c.i_ORIGINAL_Iteration4.ats,false,false,58,7,63,29,25,151,DifferenceAscc+TreeSet+lazyS+lazyB+GBA,22,false
CookSeeZuleger-2013TACAS-Fig3-alloca_true-termination.c.i_ORIGINAL_Iteration5.ats,false,false,93,7,100,33,25,158,DifferenceAscc+TreeSet+BA,22,true
CookSeeZuleger-2013TACAS-Fig3-alloca_true-termination.c.i_ORIGINAL_Iteration5.ats,false,false,93,7,100,33,25,157,DifferenceAscc+TreeSet+GBA,22,true
CookSeeZuleger-2013TACAS-Fig3-alloca_true-termination.c.i_ORIGINAL_Iteration5.ats,false,false,93,7,100,33,25,157,DifferenceAscc+TreeSet+lazyS+GBA,22,true
CookSeeZuleger-2013TACAS-Fig3-alloca_true-termination.c.i_ORIGINAL_Iteration5.ats,false,false,93,7,100,33,25,157,DifferenceAscc+TreeSet+lazyB+GBA,22,true
CookSeeZuleger-2013TACAS-Fig3-alloca_true-termination.c.i_ORIGINAL_Iteration5.ats,false,false,93,7,100,33,25,157,DifferenceAscc+TreeSet+lazyS+lazyB+GBA,32,true
CookSeeZuleger-2013TACAS-Fig3-alloca_true-termination.c.i_SUNFLOWER-INTSET_LAZY2_Iteration2.ats,false,false,18,21,19,96,25,193,DifferenceAscc+TreeSet+BA,35,false
CookSeeZuleger-2013TACAS-Fig3-alloca_true-termination.c.i_SUNFLOWER-INTSET_LAZY2_Iteration2.ats,false,false,18,21,19,96,25,189,DifferenceAscc+TreeSet+GBA,37,false
CookSeeZuleger-2013TACAS-Fig3-alloca_true-termination.c.i_SUNFLOWER-INTSET_LAZY2_Iteration2.ats,false,false,18,21,19,96,25,116,DifferenceAscc+TreeSet+lazyS+GBA,32,false
CookSeeZuleger-2013TACAS-Fig3-alloca_true-termination.c.i_SUNFLOWER-INTSET_LAZY2_Iteration2.ats,false,false,18,21,19,96,25,215,DifferenceAscc+TreeSet+lazyB+GBA,38,false
CookSeeZuleger-2013TACAS-Fig3-alloca_true-termination.c.i_SUNFLOWER-INTSET_LAZY2_Iteration2.ats,false,false,18,21,19,96,25,141,DifferenceAscc+TreeSet+lazyS+lazyB+GBA,35,false
CookSeeZuleger-2013TACAS-Fig3-alloca_true-termination.c.i_SUNFLOWER-INTSET_LAZY2_Iteration3.ats,false,false,29,23,32,122,25,372,DifferenceAscc+TreeSet+BA,43,true
CookSeeZuleger-2013TACAS-Fig3-alloca_true-termination.c.i_SUNFLOWER-INTSET_LAZY2_Iteration3.ats,false,false,29,23,32,122,25,370,DifferenceAscc+TreeSet+GBA,43,true
CookSeeZuleger-2013TACAS-Fig3-alloca_true-termination.c.i_SUNFLOWER-INTSET_LAZY2_Iteration3.ats,false,false,29,23,32,122,25,196,DifferenceAscc+TreeSet+lazyS+GBA,30,true
CookSeeZuleger-2013TACAS-Fig3-alloca_true-termination.c.i_SUNFLOWER-INTSET_LAZY2_Iteration3.ats,false,false,29,23,32,122,25,397,DifferenceAscc+TreeSet+lazyB+GBA,40,true
CookSeeZuleger-2013TACAS-Fig3-alloca_true-termination.c.i_SUNFLOWER-INTSET_LAZY2_Iteration3.ats,false,false,29,23,32,122,25,223,DifferenceAscc+TreeSet+lazyS+lazyB+GBA,42,true
CookSeeZuleger-2013TACAS-Fig3-alloca_true-termination.c.i_SUNFLOWER-INTSET_LAZY3_Iteration2.ats,false,false,18,21,19,96,25,193,DifferenceAscc+TreeSet+BA,44,false
CookSeeZuleger-2013TACAS-Fig3-alloca_true-termination.c.i_SUNFLOWER-INTSET_LAZY3_Iteration2.ats,false,false,18,21,19,96,25,189,DifferenceAscc+TreeSet+GBA,33,false
CookSeeZuleger-2013TACAS-Fig3-alloca_true-termination.c.i_SUNFLOWER-INTSET_LAZY3_Iteration2.ats,false,false,18,21,19,96,25,116,DifferenceAscc+TreeSet+lazyS+GBA,47,false
CookSeeZuleger-2013TACAS-Fig3-alloca_true-termination.c.i_SUNFLOWER-INTSET_LAZY3_Iteration2.ats,false,false,18,21,19,96,25,215,DifferenceAscc+TreeSet+lazyB+GBA,41,false
CookSeeZuleger-2013TACAS-Fig3-alloca_true-termination.c.i_SUNFLOWER-INTSET_LAZY3_Iteration2.ats,false,false,18,21,19,96,25,141,DifferenceAscc+TreeSet+lazyS+lazyB+GBA,38,false
CookSeeZuleger-2013TACAS-Fig3-alloca_true-termination.c.i_SUNFLOWER-INTSET_LAZY3_Iteration3.ats,false,false,42,23,46,122,25,491,DifferenceAscc+TreeSet+BA,51,true
CookSeeZuleger-2013TACAS-Fig3-alloca_true-termination.c.i_SUNFLOWER-INTSET_LAZY3_Iteration3.ats,false,false,42,23,46,122,25,487,DifferenceAscc+TreeSet+GBA,42,true
CookSeeZuleger-2013TACAS-Fig3-alloca_true-termination.c.i_SUNFLOWER-INTSET_LAZY3_Iteration3.ats,false,false,42,23,46,122,25,252,DifferenceAscc+TreeSet+lazyS+GBA,32,true
CookSeeZuleger-2013TACAS-Fig3-alloca_true-termination.c.i_SUNFLOWER-INTSET_LAZY3_Iteration3.ats,false,false,42,23,46,122,25,515,DifferenceAscc+TreeSet+lazyB+GBA,55,true
CookSeeZuleger-2013TACAS-Fig3-alloca_true-termination.c.i_SUNFLOWER-INTSET_LAZY3_Iteration3.ats,false,false,42,23,46,122,25,280,DifferenceAscc+TreeSet+lazyS+lazyB+GBA,33,true
CookSeeZuleger-2013TACAS-Fig3-alloca_true-termination.c.i_SUNFLOWER-ORIGINAL_Iteration2.ats,false,false,18,21,19,96,25,193,DifferenceAscc+TreeSet+BA,41,false
CookSeeZuleger-2013TACAS-Fig3-alloca_true-termination.c.i_SUNFLOWER-ORIGINAL_Iteration2.ats,false,false,18,21,19,96,25,189,DifferenceAscc+TreeSet+GBA,42,false
CookSeeZuleger-2013TACAS-Fig3-alloca_true-termination.c.i_SUNFLOWER-ORIGINAL_Iteration2.ats,false,false,18,21,19,96,25,116,DifferenceAscc+TreeSet+lazyS+GBA,47,false
CookSeeZuleger-2013TACAS-Fig3-alloca_true-termination.c.i_SUNFLOWER-ORIGINAL_Iteration2.ats,false,false,18,21,19,96,25,215,DifferenceAscc+TreeSet+lazyB+GBA,49,false
CookSeeZuleger-2013TACAS-Fig3-alloca_true-termination.c.i_SUNFLOWER-ORIGINAL_Iteration2.ats,false,false,18,21,19,96,25,141,DifferenceAscc+TreeSet+lazyS+lazyB+GBA,35,false
CookSeeZuleger-2013TACAS-Fig3-alloca_true-termination.c.i_SUNFLOWER-ORIGINAL_Iteration3.ats,false,false,62,23,70,122,25,759,DifferenceAscc+TreeSet+BA,52,true
CookSeeZuleger-2013TACAS-Fig3-alloca_true-termination.c.i_SUNFLOWER-ORIGINAL_Iteration3.ats,false,false,62,23,70,122,25,753,DifferenceAscc+TreeSet+GBA,44,true
CookSeeZuleger-2013TACAS-Fig3-alloca_true-termination.c.i_SUNFLOWER-ORIGINAL_Iteration3.ats,false,false,62,23,70,122,25,386,DifferenceAscc+TreeSet+lazyS+GBA,33,true
CookSeeZuleger-2013TACAS-Fig3-alloca_true-termination.c.i_SUNFLOWER-ORIGINAL_Iteration3.ats,false,false,62,23,70,122,25,804,DifferenceAscc+TreeSet+lazyB+GBA,59,true
CookSeeZuleger-2013TACAS-Fig3-alloca_true-termination.c.i_SUNFLOWER-ORIGINAL_Iteration3.ats,false,false,62,23,70,122,25,437,DifferenceAscc+TreeSet+lazyS+lazyB+GBA,48,true
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_INTSET_LAZY2_Iteration10.ats,false,false,456,9,495,63,37,1042,DifferenceAscc+TreeSet+BA,59,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_INTSET_LAZY2_Iteration10.ats,false,false,456,9,495,63,37,979,DifferenceAscc+TreeSet+GBA,64,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_INTSET_LAZY2_Iteration10.ats,false,false,456,9,495,63,37,979,DifferenceAscc+TreeSet+lazyS+GBA,60,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_INTSET_LAZY2_Iteration10.ats,false,false,456,9,495,63,37,979,DifferenceAscc+TreeSet+lazyB+GBA,65,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_INTSET_LAZY2_Iteration10.ats,false,false,456,9,495,63,37,979,DifferenceAscc+TreeSet+lazyS+lazyB+GBA,48,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_INTSET_LAZY2_Iteration11.ats,false,false,812,8,884,66,37,1687,DifferenceAscc+TreeSet+BA,51,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_INTSET_LAZY2_Iteration11.ats,false,false,812,8,884,66,37,1602,DifferenceAscc+TreeSet+GBA,68,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_INTSET_LAZY2_Iteration11.ats,false,false,812,8,884,66,37,1569,DifferenceAscc+TreeSet+lazyS+GBA,56,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_INTSET_LAZY2_Iteration11.ats,false,false,812,8,884,66,37,1600,DifferenceAscc+TreeSet+lazyB+GBA,69,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_INTSET_LAZY2_Iteration11.ats,false,false,812,8,884,66,37,1567,DifferenceAscc+TreeSet+lazyS+lazyB+GBA,77,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_INTSET_LAZY2_Iteration12.ats,false,false,667,7,727,52,37,1166,DifferenceAscc+TreeSet+BA,65,true
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_INTSET_LAZY2_Iteration12.ats,false,false,667,7,727,52,37,1084,DifferenceAscc+TreeSet+GBA,44,true
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_INTSET_LAZY2_Iteration12.ats,false,false,667,7,727,52,37,1084,DifferenceAscc+TreeSet+lazyS+GBA,48,true
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_INTSET_LAZY2_Iteration12.ats,false,false,667,7,727,52,37,1084,DifferenceAscc+TreeSet+lazyB+GBA,66,true
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_INTSET_LAZY2_Iteration12.ats,false,false,667,7,727,52,37,1084,DifferenceAscc+TreeSet+lazyS+lazyB+GBA,44,true
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_INTSET_LAZY2_Iteration3.ats,false,false,28,8,30,23,37,69,DifferenceAscc+TreeSet+BA,21,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_INTSET_LAZY2_Iteration3.ats,false,false,28,8,30,23,37,68,DifferenceAscc+TreeSet+GBA,21,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_INTSET_LAZY2_Iteration3.ats,false,false,28,8,30,23,37,68,DifferenceAscc+TreeSet+lazyS+GBA,23,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_INTSET_LAZY2_Iteration3.ats,false,false,28,8,30,23,37,68,DifferenceAscc+TreeSet+lazyB+GBA,23,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_INTSET_LAZY2_Iteration3.ats,false,false,28,8,30,23,37,68,DifferenceAscc+TreeSet+lazyS+lazyB+GBA,23,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_INTSET_LAZY2_Iteration4.ats,false,false,57,9,61,44,37,107,DifferenceAscc+TreeSet+BA,27,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_INTSET_LAZY2_Iteration4.ats,false,false,57,9,61,44,37,105,DifferenceAscc+TreeSet+GBA,22,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_INTSET_LAZY2_Iteration4.ats,false,false,57,9,61,44,37,105,DifferenceAscc+TreeSet+lazyS+GBA,26,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_INTSET_LAZY2_Iteration4.ats,false,false,57,9,61,44,37,105,DifferenceAscc+TreeSet+lazyB+GBA,26,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_INTSET_LAZY2_Iteration4.ats,false,false,57,9,61,44,37,105,DifferenceAscc+TreeSet+lazyS+lazyB+GBA,22,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_INTSET_LAZY2_Iteration5.ats,false,false,81,8,88,63,37,175,DifferenceAscc+TreeSet+BA,26,false
