FILE,LHS_SEMIDETERMINISTIC,RHS_SEMIDETERMINISTIC,LHS_STATES,RHS_STATES,LHS_TRANS,RHS_TRANS,ALPHABET_SIZE,RESULT_STATES,ALGORITHM,RUNTIME(ms),RESULT
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_INTSET_LAZY3_Iteration20.ats,false,false,1205,4,1781,691,825,1780,DifferenceAntichain+TreeSet+lazyS+lazyB+GBA,152,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_INTSET_LAZY3_Iteration21.ats,false,false,1212,4,1777,684,825,1698,DifferenceAntichain+TreeSet+GBA,161,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_INTSET_LAZY3_Iteration21.ats,false,false,1212,4,1777,684,825,1698,DifferenceAntichain+TreeSet+lazyS+GBA,160,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_INTSET_LAZY3_Iteration21.ats,false,false,1212,4,1777,684,825,1698,DifferenceAntichain+TreeSet+lazyB+GBA,140,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_INTSET_LAZY3_Iteration21.ats,false,false,1212,4,1777,684,825,1698,DifferenceAntichain+TreeSet+lazyS+lazyB+GBA,173,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_INTSET_LAZY3_Iteration22.ats,false,false,1182,4,1725,675,825,1666,DifferenceAntichain+TreeSet+GBA,166,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_INTSET_LAZY3_Iteration22.ats,false,false,1182,4,1725,675,825,1666,DifferenceAntichain+TreeSet+lazyS+GBA,151,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_INTSET_LAZY3_Iteration22.ats,false,false,1182,4,1725,675,825,1666,DifferenceAntichain+TreeSet+lazyB+GBA,208,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_INTSET_LAZY3_Iteration22.ats,false,false,1182,4,1725,675,825,1666,DifferenceAntichain+TreeSet+lazyS+lazyB+GBA,161,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_INTSET_LAZY3_Iteration23.ats,false,false,1133,4,1655,657,825,2850,DifferenceAntichain+TreeSet+GBA,278,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_INTSET_LAZY3_Iteration23.ats,false,false,1133,4,1655,657,825,2850,DifferenceAntichain+TreeSet+lazyS+GBA,210,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_INTSET_LAZY3_Iteration23.ats,false,false,1133,4,1655,657,825,2850,DifferenceAntichain+TreeSet+lazyB+GBA,217,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_INTSET_LAZY3_Iteration23.ats,false,false,1133,4,1655,657,825,2850,DifferenceAntichain+TreeSet+lazyS+lazyB+GBA,279,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_INTSET_LAZY3_Iteration25.ats,false,false,1092,4,1538,603,825,2338,DifferenceAntichain+TreeSet+GBA,230,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_INTSET_LAZY3_Iteration25.ats,false,false,1092,4,1538,603,825,2338,DifferenceAntichain+TreeSet+lazyS+GBA,199,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_INTSET_LAZY3_Iteration25.ats,false,false,1092,4,1538,603,825,2338,DifferenceAntichain+TreeSet+lazyB+GBA,212,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_INTSET_LAZY3_Iteration25.ats,false,false,1092,4,1538,603,825,2338,DifferenceAntichain+TreeSet+lazyS+lazyB+GBA,183,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_INTSET_LAZY3_Iteration2.ats,false,false,434,4,716,1190,825,1362,DifferenceAntichain+TreeSet+GBA,140,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_INTSET_LAZY3_Iteration2.ats,false,false,434,4,716,1190,825,1362,DifferenceAntichain+TreeSet+lazyS+GBA,185,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_INTSET_LAZY3_Iteration2.ats,false,false,434,4,716,1190,825,1361,DifferenceAntichain+TreeSet+lazyB+GBA,147,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_INTSET_LAZY3_Iteration2.ats,false,false,434,4,716,1190,825,1361,DifferenceAntichain+TreeSet+lazyS+lazyB+GBA,119,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_INTSET_LAZY3_Iteration4.ats,false,false,494,4,804,225,825,557,DifferenceAntichain+TreeSet+GBA,98,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_INTSET_LAZY3_Iteration4.ats,false,false,494,4,804,225,825,557,DifferenceAntichain+TreeSet+lazyS+GBA,113,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_INTSET_LAZY3_Iteration4.ats,false,false,494,4,804,225,825,556,DifferenceAntichain+TreeSet+lazyB+GBA,93,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_INTSET_LAZY3_Iteration4.ats,false,false,494,4,804,225,825,556,DifferenceAntichain+TreeSet+lazyS+lazyB+GBA,112,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_INTSET_LAZY3_Iteration5.ats,false,false,468,4,757,956,825,1163,DifferenceAntichain+TreeSet+GBA,139,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_INTSET_LAZY3_Iteration5.ats,false,false,468,4,757,956,825,1163,DifferenceAntichain+TreeSet+lazyS+GBA,185,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_INTSET_LAZY3_Iteration5.ats,false,false,468,4,757,956,825,1162,DifferenceAntichain+TreeSet+lazyB+GBA,140,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_INTSET_LAZY3_Iteration5.ats,false,false,468,4,757,956,825,1162,DifferenceAntichain+TreeSet+lazyS+lazyB+GBA,151,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration18.ats,false,false,625,41,923,2082,825,1963,DifferenceAntichain+TreeSet+GBA,216,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration18.ats,false,false,625,41,923,2082,825,1963,DifferenceAntichain+TreeSet+lazyS+GBA,184,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration18.ats,false,false,625,41,923,2082,825,1963,DifferenceAntichain+TreeSet+lazyB+GBA,184,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration18.ats,false,false,625,41,923,2082,825,1963,DifferenceAntichain+TreeSet+lazyS+lazyB+GBA,200,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration20.ats,false,false,1205,4,1781,691,825,1780,DifferenceAntichain+TreeSet+GBA,167,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration20.ats,false,false,1205,4,1781,691,825,1780,DifferenceAntichain+TreeSet+lazyS+GBA,185,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration20.ats,false,false,1205,4,1781,691,825,1780,DifferenceAntichain+TreeSet+lazyB+GBA,178,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration20.ats,false,false,1205,4,1781,691,825,1780,DifferenceAntichain+TreeSet+lazyS+lazyB+GBA,175,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration21.ats,false,false,1212,4,1777,684,825,1698,DifferenceAntichain+TreeSet+GBA,167,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration21.ats,false,false,1212,4,1777,684,825,1698,DifferenceAntichain+TreeSet+lazyS+GBA,166,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration21.ats,false,false,1212,4,1777,684,825,1698,DifferenceAntichain+TreeSet+lazyB+GBA,195,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration21.ats,false,false,1212,4,1777,684,825,1698,DifferenceAntichain+TreeSet+lazyS+lazyB+GBA,178,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration22.ats,false,false,1182,4,1725,675,825,1666,DifferenceAntichain+TreeSet+GBA,159,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration22.ats,false,false,1182,4,1725,675,825,1666,DifferenceAntichain+TreeSet+lazyS+GBA,165,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration22.ats,false,false,1182,4,1725,675,825,1666,DifferenceAntichain+TreeSet+lazyB+GBA,159,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration22.ats,false,false,1182,4,1725,675,825,1666,DifferenceAntichain+TreeSet+lazyS+lazyB+GBA,190,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration23.ats,false,false,1133,4,1655,657,825,2850,DifferenceAntichain+TreeSet+GBA,217,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration23.ats,false,false,1133,4,1655,657,825,2850,DifferenceAntichain+TreeSet+lazyS+GBA,213,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration23.ats,false,false,1133,4,1655,657,825,2850,DifferenceAntichain+TreeSet+lazyB+GBA,195,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration23.ats,false,false,1133,4,1655,657,825,2850,DifferenceAntichain+TreeSet+lazyS+lazyB+GBA,211,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration25.ats,false,false,1092,4,1538,603,825,2338,DifferenceAntichain+TreeSet+GBA,188,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration25.ats,false,false,1092,4,1538,603,825,2338,DifferenceAntichain+TreeSet+lazyS+GBA,192,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration25.ats,false,false,1092,4,1538,603,825,2338,DifferenceAntichain+TreeSet+lazyB+GBA,192,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration25.ats,false,false,1092,4,1538,603,825,2338,DifferenceAntichain+TreeSet+lazyS+lazyB+GBA,208,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration2.ats,false,false,434,4,716,1190,825,1362,DifferenceAntichain+TreeSet+GBA,170,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration2.ats,false,false,434,4,716,1190,825,1362,DifferenceAntichain+TreeSet+lazyS+GBA,172,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration2.ats,false,false,434,4,716,1190,825,1361,DifferenceAntichain+TreeSet+lazyB+GBA,128,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration2.ats,false,false,434,4,716,1190,825,1361,DifferenceAntichain+TreeSet+lazyS+lazyB+GBA,152,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration4.ats,false,false,494,4,804,225,825,557,DifferenceAntichain+TreeSet+GBA,97,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration4.ats,false,false,494,4,804,225,825,557,DifferenceAntichain+TreeSet+lazyS+GBA,79,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration4.ats,false,false,494,4,804,225,825,556,DifferenceAntichain+TreeSet+lazyB+GBA,94,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration4.ats,false,false,494,4,804,225,825,556,DifferenceAntichain+TreeSet+lazyS+lazyB+GBA,76,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration5.ats,false,false,468,4,757,956,825,1163,DifferenceAntichain+TreeSet+GBA,117,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration5.ats,false,false,468,4,757,956,825,1163,DifferenceAntichain+TreeSet+lazyS+GBA,122,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration5.ats,false,false,468,4,757,956,825,1162,DifferenceAntichain+TreeSet+lazyB+GBA,173,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration5.ats,false,false,468,4,757,956,825,1162,DifferenceAntichain+TreeSet+lazyS+lazyB+GBA,135,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_SUNFLOWER-INTSET_LAZY2_Iteration14.ats,false,false,0,0,0,0,0,0,DifferenceAntichain+TreeSet+GBA,60002,time-out
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_SUNFLOWER-INTSET_LAZY2_Iteration14.ats,false,false,0,0,0,0,0,0,DifferenceAntichain+TreeSet+lazyS+GBA,486,memory-out
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_SUNFLOWER-INTSET_LAZY2_Iteration14.ats,false,false,0,0,0,0,0,0,DifferenceAntichain+TreeSet+lazyB+GBA,60002,time-out
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_SUNFLOWER-INTSET_LAZY2_Iteration14.ats,false,false,0,0,0,0,0,0,DifferenceAntichain+TreeSet+lazyS+lazyB+GBA,539,memory-out
pals_STARTPALS_Triplicated_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c_INTSET_LAZY2_Iteration20.ats,false,false,586,4,852,412,823,910,DifferenceAntichain+TreeSet+GBA,99,true
pals_STARTPALS_Triplicated_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c_INTSET_LAZY2_Iteration20.ats,false,false,586,4,852,412,823,910,DifferenceAntichain+TreeSet+lazyS+GBA,106,true
pals_STARTPALS_Triplicated_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c_INTSET_LAZY2_Iteration20.ats,false,false,586,4,852,412,823,909,DifferenceAntichain+TreeSet+lazyB+GBA,107,true
pals_STARTPALS_Triplicated_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c_INTSET_LAZY2_Iteration20.ats,false,false,586,4,852,412,823,909,DifferenceAntichain+TreeSet+lazyS+lazyB+GBA,110,true
pals_STARTPALS_Triplicated_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c_INTSET_LAZY2_Iteration2.ats,false,false,434,4,715,1184,823,1358,DifferenceAntichain+TreeSet+GBA,161,false
pals_STARTPALS_Triplicated_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c_INTSET_LAZY2_Iteration2.ats,false,false,434,4,715,1184,823,1358,DifferenceAntichain+TreeSet+lazyS+GBA,151,false
pals_STARTPALS_Triplicated_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c_INTSET_LAZY2_Iteration2.ats,false,false,434,4,715,1184,823,1357,DifferenceAntichain+TreeSet+lazyB+GBA,200,false
pals_STARTPALS_Triplicated_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c_INTSET_LAZY2_Iteration2.ats,false,false,434,4,715,1184,823,1357,DifferenceAntichain+TreeSet+lazyS+lazyB+GBA,134,false
pals_STARTPALS_Triplicated_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c_INTSET_LAZY2_Iteration4.ats,false,false,495,4,804,225,823,558,DifferenceAntichain+TreeSet+GBA,77,false
pals_STARTPALS_Triplicated_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c_INTSET_LAZY2_Iteration4.ats,false,false,495,4,804,225,823,558,DifferenceAntichain+TreeSet+lazyS+GBA,104,false
pals_STARTPALS_Triplicated_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c_INTSET_LAZY2_Iteration4.ats,false,false,495,4,804,225,823,557,DifferenceAntichain+TreeSet+lazyB+GBA,107,false
pals_STARTPALS_Triplicated_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c_INTSET_LAZY2_Iteration4.ats,false,false,495,4,804,225,823,557,DifferenceAntichain+TreeSet+lazyS+lazyB+GBA,99,false
pals_STARTPALS_Triplicated_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c_INTSET_LAZY2_Iteration5.ats,false,false,470,4,759,952,823,1162,DifferenceAntichain+TreeSet+GBA,135,false
pals_STARTPALS_Triplicated_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c_INTSET_LAZY2_Iteration5.ats,false,false,470,4,759,952,823,1162,DifferenceAntichain+TreeSet+lazyS+GBA,164,false
pals_STARTPALS_Triplicated_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c_INTSET_LAZY2_Iteration5.ats,false,false,470,4,759,952,823,1161,DifferenceAntichain+TreeSet+lazyB+GBA,142,false
pals_STARTPALS_Triplicated_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c_INTSET_LAZY2_Iteration5.ats,false,false,470,4,759,952,823,1161,DifferenceAntichain+TreeSet+lazyS+lazyB+GBA,147,false
pals_STARTPALS_Triplicated_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c_INTSET_LAZY3_Iteration19.ats,false,false,602,4,880,413,823,944,DifferenceAntichain+TreeSet+GBA,125,true
pals_STARTPALS_Triplicated_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c_INTSET_LAZY3_Iteration19.ats,false,false,602,4,880,413,823,944,DifferenceAntichain+TreeSet+lazyS+GBA,133,true
pals_STARTPALS_Triplicated_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c_INTSET_LAZY3_Iteration19.ats,false,false,602,4,880,413,823,943,DifferenceAntichain+TreeSet+lazyB+GBA,115,true
pals_STARTPALS_Triplicated_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c_INTSET_LAZY3_Iteration19.ats,false,false,602,4,880,413,823,943,DifferenceAntichain+TreeSet+lazyS+lazyB+GBA,130,true
pals_STARTPALS_Triplicated_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c_INTSET_LAZY3_Iteration2.ats,false,false,433,4,714,1184,823,1357,DifferenceAntichain+TreeSet+GBA,200,false
pals_STARTPALS_Triplicated_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c_INTSET_LAZY3_Iteration2.ats,false,false,433,4,714,1184,823,1357,DifferenceAntichain+TreeSet+lazyS+GBA,184,false
pals_STARTPALS_Triplicated_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c_INTSET_LAZY3_Iteration2.ats,false,false,433,4,714,1184,823,1356,DifferenceAntichain+TreeSet+lazyB+GBA,147,false
pals_STARTPALS_Triplicated_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c_INTSET_LAZY3_Iteration2.ats,false,false,433,4,714,1184,823,1356,DifferenceAntichain+TreeSet+lazyS+lazyB+GBA,139,false
pals_STARTPALS_Triplicated_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c_INTSET_LAZY3_Iteration4.ats,false,false,493,4,802,225,823,556,DifferenceAntichain+TreeSet+GBA,103,false
pals_STARTPALS_Triplicated_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c_INTSET_LAZY3_Iteration4.ats,false,false,493,4,802,225,823,556,DifferenceAntichain+TreeSet+lazyS+GBA,93,false
pals_STARTPALS_Triplicated_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c_INTSET_LAZY3_Iteration4.ats,false,false,493,4,802,225,823,555,DifferenceAntichain+TreeSet+lazyB+GBA,76,false
pals_STARTPALS_Triplicated_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c_INTSET_LAZY3_Iteration4.ats,false,false,493,4,802,225,823,555,DifferenceAntichain+TreeSet+lazyS+lazyB+GBA,94,false
pals_STARTPALS_Triplicated_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c_INTSET_LAZY3_Iteration5.ats,false,false,467,4,755,952,823,1159,DifferenceAntichain+TreeSet+GBA,169,false
pals_STARTPALS_Triplicated_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c_INTSET_LAZY3_Iteration5.ats,false,false,467,4,755,952,823,1159,DifferenceAntichain+TreeSet+lazyS+GBA,118,false
pals_STARTPALS_Triplicated_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c_INTSET_LAZY3_Iteration5.ats,false,false,467,4,755,952,823,1158,DifferenceAntichain+TreeSet+lazyB+GBA,118,false
pals_STARTPALS_Triplicated_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c_INTSET_LAZY3_Iteration5.ats,false,false,467,4,755,952,823,1158,DifferenceAntichain+TreeSet+lazyS+lazyB+GBA,131,false
pals_STARTPALS_Triplicated_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration19.ats,false,false,602,4,880,413,823,944,DifferenceAntichain+TreeSet+GBA,113,true
pals_STARTPALS_Triplicated_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration19.ats,false,false,602,4,880,413,823,944,DifferenceAntichain+TreeSet+lazyS+GBA,135,true
pals_STARTPALS_Triplicated_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration19.ats,false,false,602,4,880,413,823,943,DifferenceAntichain+TreeSet+lazyB+GBA,129,true
pals_STARTPALS_Triplicated_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration19.ats,false,false,602,4,880,413,823,943,DifferenceAntichain+TreeSet+lazyS+lazyB+GBA,123,true
pals_STARTPALS_Triplicated_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration2.ats,false,false,433,4,714,1184,823,1357,DifferenceAntichain+TreeSet+GBA,158,false
pals_STARTPALS_Triplicated_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration2.ats,false,false,433,4,714,1184,823,1357,DifferenceAntichain+TreeSet+lazyS+GBA,120,false
pals_STARTPALS_Triplicated_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration2.ats,false,false,433,4,714,1184,823,1356,DifferenceAntichain+TreeSet+lazyB+GBA,124,false
pals_STARTPALS_Triplicated_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration2.ats,false,false,433,4,714,1184,823,1356,DifferenceAntichain+TreeSet+lazyS+lazyB+GBA,144,false
pals_STARTPALS_Triplicated_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration4.ats,false,false,493,4,802,225,823,556,DifferenceAntichain+TreeSet+GBA,78,false
pals_STARTPALS_Triplicated_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration4.ats,false,false,493,4,802,225,823,556,DifferenceAntichain+TreeSet+lazyS+GBA,96,false
pals_STARTPALS_Triplicated_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration4.ats,false,false,493,4,802,225,823,555,DifferenceAntichain+TreeSet+lazyB+GBA,107,false
pals_STARTPALS_Triplicated_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration4.ats,false,false,493,4,802,225,823,555,DifferenceAntichain+TreeSet+lazyS+lazyB+GBA,113,false
pals_STARTPALS_Triplicated_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration5.ats,false,false,467,4,755,952,823,1159,DifferenceAntichain+TreeSet+GBA,166,false
pals_STARTPALS_Triplicated_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration5.ats,false,false,467,4,755,952,823,1159,DifferenceAntichain+TreeSet+lazyS+GBA,175,false
pals_STARTPALS_Triplicated_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration5.ats,false,false,467,4,755,952,823,1158,DifferenceAntichain+TreeSet+lazyB+GBA,120,false
pals_STARTPALS_Triplicated_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration5.ats,false,false,467,4,755,952,823,1158,DifferenceAntichain+TreeSet+lazyS+lazyB+GBA,154,false
pals_STARTPALS_Triplicated_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c_SUNFLOWER-INTSET_LAZY2_Iteration19.ats,false,false,592,7,860,2192,823,3204,DifferenceAntichain+TreeSet+GBA,361,true
pals_STARTPALS_Triplicated_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c_SUNFLOWER-INTSET_LAZY2_Iteration19.ats,false,false,592,7,860,2192,823,1915,DifferenceAntichain+TreeSet+lazyS+GBA,184,true
pals_STARTPALS_Triplicated_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c_SUNFLOWER-INTSET_LAZY2_Iteration19.ats,false,false,592,7,860,2192,823,3369,DifferenceAntichain+TreeSet+lazyB+GBA,277,true
