FILE,LHS_SEMIDETERMINISTIC,RHS_SEMIDETERMINISTIC,LHS_STATES,RHS_STATES,LHS_TRANS,RHS_TRANS,ALPHABET_SIZE,PAIR_REJ_ANTICHAIN,PAIR_DEL_ANTICHAIN,PAIR_LEFT_ANTICHAIN,TRANS_USED_SND_BUCHI,RESULT_STATES,ALGORITHM,RUNTIME(ms),RESULT
GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.c_Iteration4.ats,false,false,26,27,38,117,12,0,0,0,117,449,ASCC,2,false
GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.c_Iteration4.ats,false,false,26,27,38,117,12,0,0,0,0,0,RABIT,256,false
cstrspn_diffterm_alloca_true-termination.c.i_Iteration3.ats,true,true,23,11,26,135,35,0,0,0,132,274,NCSB+Tarjan,2,false
cstrspn_diffterm_alloca_true-termination.c.i_Iteration3.ats,true,true,23,11,26,135,35,0,44,135,132,240,ASCC+Antichain,2,false
cstrspn_diffterm_alloca_true-termination.c.i_Iteration3.ats,true,true,23,11,26,135,35,0,0,0,132,274,ASCC,2,false
cstrspn_diffterm_alloca_true-termination.c.i_Iteration3.ats,true,true,23,11,26,135,35,0,0,0,0,0,RABIT,233,false
c.08_true-termination_true-no-overflow.c_Iteration3.ats,false,true,10,3,13,23,13,0,0,0,23,26,NCSB+Tarjan,0,true
c.08_true-termination_true-no-overflow.c_Iteration3.ats,false,true,10,3,13,23,13,0,6,16,23,23,ASCC+Antichain,0,true
c.08_true-termination_true-no-overflow.c_Iteration3.ats,false,true,10,3,13,23,13,0,0,0,23,26,ASCC,0,true
c.08_true-termination_true-no-overflow.c_Iteration3.ats,false,true,10,3,13,23,13,0,0,0,0,0,RABIT,115,true
a.08-alloca_true-termination_true-no-overflow.c.i_Iteration2.ats,true,true,19,55,19,117,27,0,0,0,117,200,NCSB+Tarjan,1,true
a.08-alloca_true-termination_true-no-overflow.c.i_Iteration2.ats,true,true,19,55,19,117,27,0,0,200,117,200,ASCC+Antichain,1,true
a.08-alloca_true-termination_true-no-overflow.c.i_Iteration2.ats,true,true,19,55,19,117,27,0,0,0,117,200,ASCC,1,true
a.08-alloca_true-termination_true-no-overflow.c.i_Iteration2.ats,true,true,19,55,19,117,27,0,0,0,0,0,RABIT,78,true
PodelskiRybalchenko-LICS2004-Fig2-TACAS2011-Fig3_true-termination.c_Iteration5.ats,false,true,1046,31,2121,67,10,0,0,0,67,37801,NCSB+Tarjan,240,false
PodelskiRybalchenko-LICS2004-Fig2-TACAS2011-Fig3_true-termination.c_Iteration5.ats,false,true,1046,31,2121,67,10,0,2482,6866,67,10667,ASCC+Antichain,71,false
PodelskiRybalchenko-LICS2004-Fig2-TACAS2011-Fig3_true-termination.c_Iteration5.ats,false,true,1046,31,2121,67,10,0,0,0,67,13874,ASCC,52,false
PodelskiRybalchenko-LICS2004-Fig2-TACAS2011-Fig3_true-termination.c_Iteration5.ats,false,true,1046,31,2121,67,10,0,0,0,0,0,RABIT,33246,false
flag_true-termination.c_Iteration2.ats,true,true,5,5,5,17,11,0,0,0,17,8,NCSB+Tarjan,0,true
flag_true-termination.c_Iteration2.ats,true,true,5,5,5,17,11,0,0,8,17,8,ASCC+Antichain,0,true
flag_true-termination.c_Iteration2.ats,true,true,5,5,5,17,11,0,0,0,17,8,ASCC,0,true
flag_true-termination.c_Iteration2.ats,true,true,5,5,5,17,11,0,0,0,0,0,RABIT,64,true
b.11-alloca_true-termination_true-no-overflow.c.i_Iteration3.ats,true,true,44,47,49,281,55,0,0,0,281,774,NCSB+Tarjan,4,false
b.11-alloca_true-termination_true-no-overflow.c.i_Iteration3.ats,true,true,44,47,49,281,55,0,0,185,276,271,ASCC+Antichain,2,false
b.11-alloca_true-termination_true-no-overflow.c.i_Iteration3.ats,true,true,44,47,49,281,55,0,0,0,276,271,ASCC,2,false
b.11-alloca_true-termination_true-no-overflow.c.i_Iteration3.ats,true,true,44,47,49,281,55,0,0,0,0,0,RABIT,1020,false
cstrpbrk_reverse_alloca_true-termination.c.i_Iteration4.ats,false,true,36,12,41,123,35,0,0,0,123,219,NCSB+Tarjan,1,true
cstrpbrk_reverse_alloca_true-termination.c.i_Iteration4.ats,false,true,36,12,41,123,35,1,31,171,123,209,ASCC+Antichain,1,true
cstrpbrk_reverse_alloca_true-termination.c.i_Iteration4.ats,false,true,36,12,41,123,35,0,0,0,123,219,ASCC,1,true
cstrpbrk_reverse_alloca_true-termination.c.i_Iteration4.ats,false,true,36,12,41,123,35,0,0,0,0,0,RABIT,174,true
insertionsort-alloca_true-termination.c.i_Iteration3.ats,true,true,21,6,24,97,28,0,0,0,95,47,NCSB+Tarjan,0,false
insertionsort-alloca_true-termination.c.i_Iteration3.ats,true,true,21,6,24,97,28,0,0,17,95,46,ASCC+Antichain,0,false
insertionsort-alloca_true-termination.c.i_Iteration3.ats,true,true,21,6,24,97,28,0,0,0,95,47,ASCC,0,false
insertionsort-alloca_true-termination.c.i_Iteration3.ats,true,true,21,6,24,97,28,0,0,0,0,0,RABIT,342,false
pals_floodmax.4_false-unreach-call.4.ufo.BOUNDED-8.pals_true-termination.c_Iteration3.ats,true,true,383,7,662,2446,543,0,0,0,2446,3171,NCSB+Tarjan,48,true
pals_floodmax.4_false-unreach-call.4.ufo.BOUNDED-8.pals_true-termination.c_Iteration3.ats,true,true,383,7,662,2446,543,61,738,1141,2446,2037,ASCC+Antichain,34,true
pals_floodmax.4_false-unreach-call.4.ufo.BOUNDED-8.pals_true-termination.c_Iteration3.ats,true,true,383,7,662,2446,543,0,0,0,2446,3171,ASCC,48,true
pals_floodmax.4_false-unreach-call.4.ufo.BOUNDED-8.pals_true-termination.c_Iteration3.ats,true,true,383,7,662,2446,543,0,0,0,0,0,RABIT,422,true
cstrcat-alloca_true-termination.c.i_Iteration2.ats,false,true,24,20,30,115,29,0,0,0,112,203,NCSB+Tarjan,1,false
cstrcat-alloca_true-termination.c.i_Iteration2.ats,false,true,24,20,30,115,29,0,68,97,112,198,ASCC+Antichain,1,false
cstrcat-alloca_true-termination.c.i_Iteration2.ats,false,true,24,20,30,115,29,0,0,0,112,203,ASCC,1,false
cstrcat-alloca_true-termination.c.i_Iteration2.ats,false,true,24,20,30,115,29,0,0,0,0,0,RABIT,105,false
array01-alloca_true-termination.c.i_Iteration3.ats,false,true,25,14,30,62,23,0,0,0,62,88,NCSB+Tarjan,0,true
array01-alloca_true-termination.c.i_Iteration3.ats,false,true,25,14,30,62,23,0,26,56,62,86,ASCC+Antichain,1,true
array01-alloca_true-termination.c.i_Iteration3.ats,false,true,25,14,30,62,23,0,0,0,62,88,ASCC,1,true
array01-alloca_true-termination.c.i_Iteration3.ats,false,true,25,14,30,62,23,0,0,0,0,0,RABIT,149,true
s3_srvr_1a_true-unreach-call_false-termination.cil.c_Iteration9.ats,false,true,6702,9,10821,446,74,0,0,0,446,10855,NCSB+Tarjan,50,false
s3_srvr_1a_true-unreach-call_false-termination.cil.c_Iteration9.ats,false,true,6702,9,10821,446,74,234,2397,7693,446,10517,ASCC+Antichain,65,false
s3_srvr_1a_true-unreach-call_false-termination.cil.c_Iteration9.ats,false,true,6702,9,10821,446,74,0,0,0,446,10855,ASCC,46,false
s3_srvr_1a_true-unreach-call_false-termination.cil.c_Iteration9.ats,false,true,6702,9,10821,446,74,0,0,0,0,0,RABIT,20977,null
AliasDarteFeautrierGonnord-SAS2010-Fig2b_true-termination.c_Iteration3.ats,false,true,24,4,30,38,18,0,0,0,38,62,NCSB+Tarjan,0,false
AliasDarteFeautrierGonnord-SAS2010-Fig2b_true-termination.c_Iteration3.ats,false,true,24,4,30,38,18,0,0,5,38,33,ASCC+Antichain,0,false
AliasDarteFeautrierGonnord-SAS2010-Fig2b_true-termination.c_Iteration3.ats,false,true,24,4,30,38,18,0,0,0,38,33,ASCC,0,false
AliasDarteFeautrierGonnord-SAS2010-Fig2b_true-termination.c_Iteration3.ats,false,true,24,4,30,38,18,0,0,0,0,0,RABIT,216,false
LeikeHeizmann-TACAS2014-Ex9_true-termination_true-no-overflow.c_Iteration2.ats,false,true,11,6,18,30,12,0,0,0,30,19,NCSB+Tarjan,0,false
LeikeHeizmann-TACAS2014-Ex9_true-termination_true-no-overflow.c_Iteration2.ats,false,true,11,6,18,30,12,0,0,3,30,19,ASCC+Antichain,1,false
LeikeHeizmann-TACAS2014-Ex9_true-termination_true-no-overflow.c_Iteration2.ats,false,true,11,6,18,30,12,0,0,0,30,19,ASCC,1,false
LeikeHeizmann-TACAS2014-Ex9_true-termination_true-no-overflow.c_Iteration2.ats,false,true,11,6,18,30,12,0,0,0,0,0,RABIT,98,false
TelAviv-Amir-Minimum-alloca_true-termination.c.i_Iteration3.ats,false,true,105,71,121,258,41,0,0,0,258,2576,NCSB+Tarjan,13,false
TelAviv-Amir-Minimum-alloca_true-termination.c.i_Iteration3.ats,false,true,105,71,121,258,41,21,895,922,258,1986,ASCC+Antichain,12,false
TelAviv-Amir-Minimum-alloca_true-termination.c.i_Iteration3.ats,false,true,105,71,121,258,41,0,0,0,258,2480,ASCC,12,false
TelAviv-Amir-Minimum-alloca_true-termination.c.i_Iteration3.ats,false,true,105,71,121,258,41,0,0,0,0,0,RABIT,960,false
Avery-2006FLOPS-Tabel1_true-alloca_true-termination.c.i_Iteration4.ats,false,true,92,37,102,221,48,0,0,0,221,888,NCSB+Tarjan,4,true
Avery-2006FLOPS-Tabel1_true-alloca_true-termination.c.i_Iteration4.ats,false,true,92,37,102,221,48,0,102,706,221,829,ASCC+Antichain,4,true
Avery-2006FLOPS-Tabel1_true-alloca_true-termination.c.i_Iteration4.ats,false,true,92,37,102,221,48,0,0,0,221,888,ASCC,3,true
Avery-2006FLOPS-Tabel1_true-alloca_true-termination.c.i_Iteration4.ats,false,true,92,37,102,221,48,0,0,0,0,0,RABIT,228,true
pals_lcr.5_true-unreach-call.ufo.BOUNDED-10.pals_true-termination.c_Iteration4.ats,true,true,131,7,180,597,154,0,0,0,597,989,NCSB+Tarjan,8,true
pals_lcr.5_true-unreach-call.ufo.BOUNDED-10.pals_true-termination.c_Iteration4.ats,true,true,131,7,180,597,154,32,210,443,597,719,ASCC+Antichain,6,true
pals_lcr.5_true-unreach-call.ufo.BOUNDED-10.pals_true-termination.c_Iteration4.ats,true,true,131,7,180,597,154,0,0,0,597,989,ASCC,8,true
pals_lcr.5_true-unreach-call.ufo.BOUNDED-10.pals_true-termination.c_Iteration4.ats,true,true,131,7,180,597,154,0,0,0,0,0,RABIT,163,true
PastaB17_true-termination_true-no-overflow.c_Iteration2.ats,true,true,6,6,7,32,13,0,0,0,32,19,NCSB+Tarjan,0,false
PastaB17_true-termination_true-no-overflow.c_Iteration2.ats,true,true,6,6,7,32,13,0,1,4,32,19,ASCC+Antichain,0,false
PastaB17_true-termination_true-no-overflow.c_Iteration2.ats,true,true,6,6,7,32,13,0,0,0,32,19,ASCC,0,false
PastaB17_true-termination_true-no-overflow.c_Iteration2.ats,true,true,6,6,7,32,13,0,0,0,0,0,RABIT,117,false
c.03-alloca_true-termination_true-no-overflow.c.i_Iteration2.ats,true,true,23,15,24,88,32,0,0,0,88,55,NCSB+Tarjan,0,false
c.03-alloca_true-termination_true-no-overflow.c.i_Iteration2.ats,true,true,23,15,24,88,32,0,0,11,88,53,ASCC+Antichain,0,false
c.03-alloca_true-termination_true-no-overflow.c.i_Iteration2.ats,true,true,23,15,24,88,32,0,0,0,88,53,ASCC,1,false
c.03-alloca_true-termination_true-no-overflow.c.i_Iteration2.ats,true,true,23,15,24,88,32,0,0,0,0,0,RABIT,272,false
pals_floodmax.3_false-unreach-call.4.ufo.BOUNDED-6.pals_true-termination.c_Iteration4.ats,true,true,177,7,260,934,224,0,0,0,934,1774,NCSB+Tarjan,17,true
pals_floodmax.3_false-unreach-call.4.ufo.BOUNDED-6.pals_true-termination.c_Iteration4.ats,true,true,177,7,260,934,224,41,454,587,934,1119,ASCC+Antichain,11,true
pals_floodmax.3_false-unreach-call.4.ufo.BOUNDED-6.pals_true-termination.c_Iteration4.ats,true,true,177,7,260,934,224,0,0,0,934,1774,ASCC,16,true
pals_floodmax.3_false-unreach-call.4.ufo.BOUNDED-6.pals_true-termination.c_Iteration4.ats,true,true,177,7,260,934,224,0,0,0,0,0,RABIT,200,true
cstrspn_reverse_alloca_true-termination.c.i_Iteration4.ats,false,true,36,13,41,110,35,0,0,0,110,140,NCSB+Tarjan,1,true
cstrspn_reverse_alloca_true-termination.c.i_Iteration4.ats,false,true,36,13,41,110,35,1,31,92,110,130,ASCC+Antichain,1,true
cstrspn_reverse_alloca_true-termination.c.i_Iteration4.ats,false,true,36,13,41,110,35,0,0,0,110,140,ASCC,1,true
cstrspn_reverse_alloca_true-termination.c.i_Iteration4.ats,false,true,36,13,41,110,35,0,0,0,0,0,RABIT,159,true
strtok_r_true-termination.c.i_Iteration11.ats,false,true,394,6,486,176,70,0,0,0,176,844,NCSB+Tarjan,3,true
strtok_r_true-termination.c.i_Iteration11.ats,false,true,394,6,486,176,70,2,27,788,176,829,ASCC+Antichain,3,true
strtok_r_true-termination.c.i_Iteration11.ats,false,true,394,6,486,176,70,0,0,0,176,844,ASCC,3,true
strtok_r_true-termination.c.i_Iteration11.ats,false,true,394,6,486,176,70,0,0,0,0,0,RABIT,594,true
min_rf-alloca_true-termination.c.i_Iteration2.ats,true,true,45,74,47,413,53,0,0,0,413,4722,NCSB+Tarjan,32,false
min_rf-alloca_true-termination.c.i_Iteration2.ats,true,true,45,74,47,413,53,78,1418,1784,413,3434,ASCC+Antichain,40,false
min_rf-alloca_true-termination.c.i_Iteration2.ats,true,true,45,74,47,413,53,0,0,0,413,3993,ASCC,26,false
min_rf-alloca_true-termination.c.i_Iteration2.ats,true,true,45,74,47,413,53,0,0,0,0,0,RABIT,642,false
pals_lcr-var-start-time.6_false-unreach-call.2.ufo.BOUNDED-12.pals_true-termination.c_Iteration3.ats,true,true,135,7,188,1027,238,0,0,0,1027,1299,NCSB+Tarjan,15,true
pals_lcr-var-start-time.6_false-unreach-call.2.ufo.BOUNDED-12.pals_true-termination.c_Iteration3.ats,true,true,135,7,188,1027,238,42,346,445,1027,863,ASCC+Antichain,10,true
pals_lcr-var-start-time.6_false-unreach-call.2.ufo.BOUNDED-12.pals_true-termination.c_Iteration3.ats,true,true,135,7,188,1027,238,0,0,0,1027,1299,ASCC,15,true
pals_lcr-var-start-time.6_false-unreach-call.2.ufo.BOUNDED-12.pals_true-termination.c_Iteration3.ats,true,true,135,7,188,1027,238,0,0,0,0,0,RABIT,178,true
pals_opt-floodmax.3_true-unreach-call.ufo.BOUNDED-6.pals_true-termination.c_Iteration4.ats,true,true,195,7,288,1036,245,0,0,0,1036,2004,NCSB+Tarjan,20,true
pals_opt-floodmax.3_true-unreach-call.ufo.BOUNDED-6.pals_true-termination.c_Iteration4.ats,true,true,195,7,288,1036,245,46,518,653,1036,1259,ASCC+Antichain,13,true
pals_opt-floodmax.3_true-unreach-call.ufo.BOUNDED-6.pals_true-termination.c_Iteration4.ats,true,true,195,7,288,1036,245,0,0,0,1036,2004,ASCC,20,true
pals_opt-floodmax.3_true-unreach-call.ufo.BOUNDED-6.pals_true-termination.c_Iteration4.ats,true,true,195,7,288,1036,245,0,0,0,0,0,RABIT,203,true
insertionsort-alloca_true-termination.c.i_Iteration5.ats,false,true,49,19,54,144,28,0,0,0,144,493,NCSB+Tarjan,2,true
insertionsort-alloca_true-termination.c.i_Iteration5.ats,false,true,49,19,54,144,28,1,31,442,144,479,ASCC+Antichain,2,true
insertionsort-alloca_true-termination.c.i_Iteration5.ats,false,true,49,19,54,144,28,0,0,0,144,493,ASCC,2,true
insertionsort-alloca_true-termination.c.i_Iteration5.ats,false,true,49,19,54,144,28,0,0,0,0,0,RABIT,204,true
cstrspn_mixed_alloca_true-termination.c.i_Iteration4.ats,false,true,52,13,61,110,35,0,0,0,110,210,NCSB+Tarjan,0,true
cstrspn_mixed_alloca_true-termination.c.i_Iteration4.ats,false,true,52,13,61,110,35,2,54,135,110,200,ASCC+Antichain,1,true
cstrspn_mixed_alloca_true-termination.c.i_Iteration4.ats,false,true,52,13,61,110,35,0,0,0,110,210,ASCC,1,true
cstrspn_mixed_alloca_true-termination.c.i_Iteration4.ats,false,true,52,13,61,110,35,0,0,0,0,0,RABIT,176,true
email_spec0_product22_false-unreach-call_true-termination.cil.c_Iteration2.ats,false,true,697,6,1253,1765,820,0,0,0,1765,2060,NCSB+Tarjan,37,true
email_spec0_product22_false-unreach-call_true-termination.cil.c_Iteration2.ats,false,true,697,6,1253,1765,820,4,12,1399,1765,1537,ASCC+Antichain,28,true
email_spec0_product22_false-unreach-call_true-termination.cil.c_Iteration2.ats,false,true,697,6,1253,1765,820,0,0,0,1765,2060,ASCC,38,true
email_spec0_product22_false-unreach-call_true-termination.cil.c_Iteration2.ats,false,true,697,6,1253,1765,820,0,0,0,0,0,RABIT,687,true
pals_lcr-var-start-time.4_false-unreach-call.2.ufo.BOUNDED-8.pals_true-termination.c_Iteration3.ats,true,true,90,7,125,683,158,0,0,0,683,871,NCSB+Tarjan,9,true
pals_lcr-var-start-time.4_false-unreach-call.2.ufo.BOUNDED-8.pals_true-termination.c_Iteration3.ats,true,true,90,7,125,683,158,30,234,299,683,585,ASCC+Antichain,6,true
pals_lcr-var-start-time.4_false-unreach-call.2.ufo.BOUNDED-8.pals_true-termination.c_Iteration3.ats,true,true,90,7,125,683,158,0,0,0,683,871,ASCC,8,true
pals_lcr-var-start-time.4_false-unreach-call.2.ufo.BOUNDED-8.pals_true-termination.c_Iteration3.ats,true,true,90,7,125,683,158,0,0,0,0,0,RABIT,120,true
s3_srvr_1a_true-unreach-call_false-termination.cil.c_Iteration7.ats,false,true,2224,9,3577,341,74,0,0,0,310,2201,NCSB+Tarjan,10,false
s3_srvr_1a_true-unreach-call_false-termination.cil.c_Iteration7.ats,false,true,2224,9,3577,341,74,151,371,795,310,1395,ASCC+Antichain,7,false
s3_srvr_1a_true-unreach-call_false-termination.cil.c_Iteration7.ats,false,true,2224,9,3577,341,74,0,0,0,310,2037,ASCC,9,false
s3_srvr_1a_true-unreach-call_false-termination.cil.c_Iteration7.ats,false,true,2224,9,3577,341,74,0,0,0,0,0,RABIT,39492,false
AliasDarteFeautrierGonnord-SAS2010-nestedLoop_true-termination_true-no-overflow.c_Iteration5.ats,false,true,74,30,95,145,20,0,0,0,145,12108,NCSB+Tarjan,47,true
AliasDarteFeautrierGonnord-SAS2010-nestedLoop_true-termination_true-no-overflow.c_Iteration5.ats,false,true,74,30,95,145,20,78,3658,1092,145,5233,ASCC+Antichain,39,true
AliasDarteFeautrierGonnord-SAS2010-nestedLoop_true-termination_true-no-overflow.c_Iteration5.ats,false,true,74,30,95,145,20,0,0,0,145,12108,ASCC,44,true
AliasDarteFeautrierGonnord-SAS2010-nestedLoop_true-termination_true-no-overflow.c_Iteration5.ats,false,true,74,30,95,145,20,0,0,0,0,0,RABIT,6017,true
PodelskiRybalchenko-LICS2004-Fig2_true-termination.c_Iteration7.ats,false,true,8749,18,22000,44,10,0,0,0,40,15786,NCSB+Tarjan,87,false
PodelskiRybalchenko-LICS2004-Fig2_true-termination.c_Iteration7.ats,false,true,8749,18,22000,44,10,760,4220,16291,44,25679,ASCC+Antichain,148,false
PodelskiRybalchenko-LICS2004-Fig2_true-termination.c_Iteration7.ats,false,true,8749,18,22000,44,10,0,0,0,40,3493,ASCC,12,false
PodelskiRybalchenko-LICS2004-Fig2_true-termination.c_Iteration7.ats,false,true,8749,18,22000,44,10,0,0,0,0,0,RABIT,60006,null
pals_lcr-var-start-time.6_false-unreach-call.1.ufo.BOUNDED-12.pals_true-termination.c_Iteration3.ats,true,true,138,7,193,1057,243,0,0,0,1057,1335,NCSB+Tarjan,15,true
pals_lcr-var-start-time.6_false-unreach-call.1.ufo.BOUNDED-12.pals_true-termination.c_Iteration3.ats,true,true,138,7,193,1057,243,42,358,457,1057,887,ASCC+Antichain,10,true
pals_lcr-var-start-time.6_false-unreach-call.1.ufo.BOUNDED-12.pals_true-termination.c_Iteration3.ats,true,true,138,7,193,1057,243,0,0,0,1057,1335,ASCC,14,true
pals_lcr-var-start-time.6_false-unreach-call.1.ufo.BOUNDED-12.pals_true-termination.c_Iteration3.ats,true,true,138,7,193,1057,243,0,0,0,0,0,RABIT,191,true
email_spec4_product23_false-unreach-call_true-termination.cil.c_Iteration2.ats,false,true,1318,6,2406,2065,1389,0,0,0,2065,3921,NCSB+Tarjan,108,true
email_spec4_product23_false-unreach-call_true-termination.cil.c_Iteration2.ats,false,true,1318,6,2406,2065,1389,2,18,2643,2065,2803,ASCC+Antichain,79,true
email_spec4_product23_false-unreach-call_true-termination.cil.c_Iteration2.ats,false,true,1318,6,2406,2065,1389,0,0,0,2065,3921,ASCC,106,true
email_spec4_product23_false-unreach-call_true-termination.cil.c_Iteration2.ats,false,true,1318,6,2406,2065,1389,0,0,0,0,0,RABIT,1787,true
PodelskiRybalchenko-TACAS2011-Fig3_true-termination.c_Iteration5.ats,false,true,368,15,663,38,10,0,0,0,38,1065,NCSB+Tarjan,4,false
PodelskiRybalchenko-TACAS2011-Fig3_true-termination.c_Iteration5.ats,false,true,368,15,663,38,10,0,61,184,37,308,ASCC+Antichain,1,false
PodelskiRybalchenko-TACAS2011-Fig3_true-termination.c_Iteration5.ats,false,true,368,15,663,38,10,0,0,0,37,319,ASCC,1,false
PodelskiRybalchenko-TACAS2011-Fig3_true-termination.c_Iteration5.ats,false,true,368,15,663,38,10,0,0,0,0,0,RABIT,3890,false
cstrspn_reverse_alloca_true-termination.c.i_Iteration3.ats,true,true,23,6,26,111,35,0,0,0,109,50,NCSB+Tarjan,0,false
cstrspn_reverse_alloca_true-termination.c.i_Iteration3.ats,true,true,23,6,26,111,35,0,0,19,109,48,ASCC+Antichain,0,false
cstrspn_reverse_alloca_true-termination.c.i_Iteration3.ats,true,true,23,6,26,111,35,0,0,0,109,50,ASCC,0,false
cstrspn_reverse_alloca_true-termination.c.i_Iteration3.ats,true,true,23,6,26,111,35,0,0,0,0,0,RABIT,399,false
b.16_true-termination_true-no-overflow.c_Iteration3.ats,false,true,10,3,13,26,13,0,0,0,26,28,NCSB+Tarjan,0,true
b.16_true-termination_true-no-overflow.c_Iteration3.ats,false,true,10,3,13,26,13,2,6,16,26,26,ASCC+Antichain,0,true
b.16_true-termination_true-no-overflow.c_Iteration3.ats,false,true,10,3,13,26,13,0,0,0,26,28,ASCC,0,true
b.16_true-termination_true-no-overflow.c_Iteration3.ats,false,true,10,3,13,26,13,0,0,0,0,0,RABIT,67,true
s3_clnt_2_false-unreach-call_true-termination.cil.c_Iteration28.ats,false,true,6296,12,8093,990,215,0,0,0,990,70359,NCSB+Tarjan,812,true
s3_clnt_2_false-unreach-call_true-termination.cil.c_Iteration28.ats,false,true,6296,12,8093,990,215,0,8670,47366,990,57010,ASCC+Antichain,567,true
s3_clnt_2_false-unreach-call_true-termination.cil.c_Iteration28.ats,false,true,6296,12,8093,990,215,0,0,0,990,70359,ASCC,753,true
s3_clnt_2_false-unreach-call_true-termination.cil.c_Iteration28.ats,false,true,6296,12,8093,990,215,0,0,0,0,0,RABIT,11946,true
AliasDarteFeautrierGonnord-SAS2010-Fig2a_true-termination.c_Iteration2.ats,true,true,6,4,7,27,13,0,0,0,27,16,NCSB+Tarjan,0,false
AliasDarteFeautrierGonnord-SAS2010-Fig2a_true-termination.c_Iteration2.ats,true,true,6,4,7,27,13,0,0,5,27,16,ASCC+Antichain,1,false
AliasDarteFeautrierGonnord-SAS2010-Fig2a_true-termination.c_Iteration2.ats,true,true,6,4,7,27,13,0,0,0,27,16,ASCC,0,false
AliasDarteFeautrierGonnord-SAS2010-Fig2a_true-termination.c_Iteration2.ats,true,true,6,4,7,27,13,0,0,0,0,0,RABIT,91,false
gcd1-alloca_true-termination.c.i_Iteration3.ats,false,true,241,35,295,189,45,0,0,0,189,1529,NCSB+Tarjan,6,true
gcd1-alloca_true-termination.c.i_Iteration3.ats,false,true,241,35,295,189,45,0,1,1366,189,1401,ASCC+Antichain,6,true
gcd1-alloca_true-termination.c.i_Iteration3.ats,false,true,241,35,295,189,45,0,0,0,189,1529,ASCC,6,true
gcd1-alloca_true-termination.c.i_Iteration3.ats,false,true,241,35,295,189,45,0,0,0,0,0,RABIT,695,true
GulavaniGulwani-CAV2008-Fig1a_true-termination.c_Iteration2.ats,false,true,11,3,14,15,10,0,0,0,15,25,NCSB+Tarjan,0,false
GulavaniGulwani-CAV2008-Fig1a_true-termination.c_Iteration2.ats,false,true,11,3,14,15,10,0,0,3,15,15,ASCC+Antichain,0,false
GulavaniGulwani-CAV2008-Fig1a_true-termination.c_Iteration2.ats,false,true,11,3,14,15,10,0,0,0,15,15,ASCC,0,false
GulavaniGulwani-CAV2008-Fig1a_true-termination.c_Iteration2.ats,false,true,11,3,14,15,10,0,0,0,0,0,RABIT,85,false
pals_opt-floodmax.5_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c_Iteration3.ats,true,true,877,7,1583,5948,1355,0,0,0,5948,6142,NCSB+Tarjan,191,true
pals_opt-floodmax.5_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c_Iteration3.ats,true,true,877,7,1583,5948,1355,86,1282,2399,5948,4042,ASCC+Antichain,123,true
pals_opt-floodmax.5_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c_Iteration3.ats,true,true,877,7,1583,5948,1355,0,0,0,5948,6142,ASCC,186,true
pals_opt-floodmax.5_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c_Iteration3.ats,true,true,877,7,1583,5948,1355,0,0,0,0,0,RABIT,2206,true
GCD4_true-termination_true-no-overflow.c_Iteration3.ats,false,true,10,3,13,23,13,0,0,0,23,26,NCSB+Tarjan,0,true
GCD4_true-termination_true-no-overflow.c_Iteration3.ats,false,true,10,3,13,23,13,0,6,16,23,23,ASCC+Antichain,0,true
GCD4_true-termination_true-no-overflow.c_Iteration3.ats,false,true,10,3,13,23,13,0,0,0,23,26,ASCC,0,true
GCD4_true-termination_true-no-overflow.c_Iteration3.ats,false,true,10,3,13,23,13,0,0,0,0,0,RABIT,113,true
PastaC1_true-termination.c_Iteration3.ats,false,true,10,6,13,35,13,0,0,0,35,85,NCSB+Tarjan,1,true
PastaC1_true-termination.c_Iteration3.ats,false,true,10,6,13,35,13,3,29,34,35,79,ASCC+Antichain,0,true
PastaC1_true-termination.c_Iteration3.ats,false,true,10,6,13,35,13,0,0,0,35,85,ASCC,1,true
PastaC1_true-termination.c_Iteration3.ats,false,true,10,6,13,35,13,0,0,0,0,0,RABIT,99,true
b.09-no-inv_assume_true-termination_true-no-overflow.c_Iteration3.ats,false,true,14,13,16,46,13,0,0,0,46,97,NCSB+Tarjan,0,true
b.09-no-inv_assume_true-termination_true-no-overflow.c_Iteration3.ats,false,true,14,13,16,46,13,0,20,77,46,97,ASCC+Antichain,0,true
b.09-no-inv_assume_true-termination_true-no-overflow.c_Iteration3.ats,false,true,14,13,16,46,13,0,0,0,46,97,ASCC,1,true
b.09-no-inv_assume_true-termination_true-no-overflow.c_Iteration3.ats,false,true,14,13,16,46,13,0,0,0,0,0,RABIT,67,true
PastaB16_true-termination_true-no-overflow.c_Iteration2.ats,true,true,6,6,7,32,13,0,0,0,32,19,NCSB+Tarjan,0,false
PastaB16_true-termination_true-no-overflow.c_Iteration2.ats,true,true,6,6,7,32,13,0,1,4,32,19,ASCC+Antichain,0,false
PastaB16_true-termination_true-no-overflow.c_Iteration2.ats,true,true,6,6,7,32,13,0,0,0,32,19,ASCC,0,false
PastaB16_true-termination_true-no-overflow.c_Iteration2.ats,true,true,6,6,7,32,13,0,0,0,0,0,RABIT,84,false
