FILE,LHS_SEMIDETERMINISTIC,RHS_SEMIDETERMINISTIC,LHS_STATES,RHS_STATES,LHS_TRANS,RHS_TRANS,ALPHABET_SIZE,PAIR_REJECT_ANTICHAIN,PAIR_DELETE_ANTICHAIN,PAIR_INGNORE_ANTICHAIN,PAIR_LEFT_ANTICHAIN,TRANS_USED_SND_BUCHI,RESULT_STATES,ALGORITHM,RUNTIME(ms),RESULT
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_INTSET_LAZY3_Iteration2.ats,false,false,434,4,716,1190,825,0,0,0,0,0,1577,DifferenceTarjan+TreeSet+lazyB+BA,683,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_INTSET_LAZY3_Iteration2.ats,false,false,434,4,716,1190,825,0,0,0,0,0,1576,DifferenceTarjan+TreeSet+lazyB+GBA,600,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_INTSET_LAZY3_Iteration2.ats,false,false,434,4,716,1190,825,0,0,0,0,0,1577,DifferenceTarjan+TreeSet+lazyS+lazyB+BA,743,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_INTSET_LAZY3_Iteration2.ats,false,false,434,4,716,1190,825,0,0,0,0,0,1576,DifferenceTarjan+TreeSet+lazyS+lazyB+GBA,679,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_INTSET_LAZY3_Iteration4.ats,false,false,494,4,804,225,825,0,0,0,0,0,561,DifferenceTarjan+TreeSet+BA,320,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_INTSET_LAZY3_Iteration4.ats,false,false,494,4,804,225,825,0,0,0,0,0,557,DifferenceTarjan+TreeSet+GBA,397,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_INTSET_LAZY3_Iteration4.ats,false,false,494,4,804,225,825,0,0,0,0,0,561,DifferenceTarjan+TreeSet+lazyS+BA,470,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_INTSET_LAZY3_Iteration4.ats,false,false,494,4,804,225,825,0,0,0,0,0,557,DifferenceTarjan+TreeSet+lazyS+GBA,288,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_INTSET_LAZY3_Iteration4.ats,false,false,494,4,804,225,825,0,0,0,0,0,557,DifferenceTarjan+TreeSet+lazyB+BA,357,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_INTSET_LAZY3_Iteration4.ats,false,false,494,4,804,225,825,0,0,0,0,0,556,DifferenceTarjan+TreeSet+lazyB+GBA,403,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_INTSET_LAZY3_Iteration4.ats,false,false,494,4,804,225,825,0,0,0,0,0,557,DifferenceTarjan+TreeSet+lazyS+lazyB+BA,309,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_INTSET_LAZY3_Iteration4.ats,false,false,494,4,804,225,825,0,0,0,0,0,556,DifferenceTarjan+TreeSet+lazyS+lazyB+GBA,334,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_INTSET_LAZY3_Iteration5.ats,false,false,468,4,757,956,825,0,0,0,0,0,1165,DifferenceTarjan+TreeSet+BA,680,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_INTSET_LAZY3_Iteration5.ats,false,false,468,4,757,956,825,0,0,0,0,0,1163,DifferenceTarjan+TreeSet+GBA,516,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_INTSET_LAZY3_Iteration5.ats,false,false,468,4,757,956,825,0,0,0,0,0,1165,DifferenceTarjan+TreeSet+lazyS+BA,512,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_INTSET_LAZY3_Iteration5.ats,false,false,468,4,757,956,825,0,0,0,0,0,1163,DifferenceTarjan+TreeSet+lazyS+GBA,475,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_INTSET_LAZY3_Iteration5.ats,false,false,468,4,757,956,825,0,0,0,0,0,1163,DifferenceTarjan+TreeSet+lazyB+BA,601,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_INTSET_LAZY3_Iteration5.ats,false,false,468,4,757,956,825,0,0,0,0,0,1162,DifferenceTarjan+TreeSet+lazyB+GBA,671,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_INTSET_LAZY3_Iteration5.ats,false,false,468,4,757,956,825,0,0,0,0,0,1163,DifferenceTarjan+TreeSet+lazyS+lazyB+BA,659,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_INTSET_LAZY3_Iteration5.ats,false,false,468,4,757,956,825,0,0,0,0,0,1162,DifferenceTarjan+TreeSet+lazyS+lazyB+GBA,502,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration18.ats,false,false,625,41,923,2082,825,0,0,0,0,0,5408,DifferenceTarjan+TreeSet+BA,3547,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration18.ats,false,false,625,41,923,2082,825,0,0,0,0,0,5407,DifferenceTarjan+TreeSet+GBA,1902,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration18.ats,false,false,625,41,923,2082,825,0,0,0,0,0,5408,DifferenceTarjan+TreeSet+lazyS+BA,3793,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration18.ats,false,false,625,41,923,2082,825,0,0,0,0,0,5407,DifferenceTarjan+TreeSet+lazyS+GBA,2477,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration18.ats,false,false,625,41,923,2082,825,0,0,0,0,0,5408,DifferenceTarjan+TreeSet+lazyB+BA,3682,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration18.ats,false,false,625,41,923,2082,825,0,0,0,0,0,5407,DifferenceTarjan+TreeSet+lazyB+GBA,2449,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration18.ats,false,false,625,41,923,2082,825,0,0,0,0,0,5408,DifferenceTarjan+TreeSet+lazyS+lazyB+BA,3473,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration18.ats,false,false,625,41,923,2082,825,0,0,0,0,0,5407,DifferenceTarjan+TreeSet+lazyS+lazyB+GBA,2342,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration20.ats,false,false,1205,4,1781,691,825,0,0,0,0,0,1782,DifferenceTarjan+TreeSet+BA,663,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration20.ats,false,false,1205,4,1781,691,825,0,0,0,0,0,1780,DifferenceTarjan+TreeSet+GBA,894,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration20.ats,false,false,1205,4,1781,691,825,0,0,0,0,0,1782,DifferenceTarjan+TreeSet+lazyS+BA,647,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration20.ats,false,false,1205,4,1781,691,825,0,0,0,0,0,1780,DifferenceTarjan+TreeSet+lazyS+GBA,714,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration20.ats,false,false,1205,4,1781,691,825,0,0,0,0,0,1782,DifferenceTarjan+TreeSet+lazyB+BA,753,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration20.ats,false,false,1205,4,1781,691,825,0,0,0,0,0,1780,DifferenceTarjan+TreeSet+lazyB+GBA,655,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration20.ats,false,false,1205,4,1781,691,825,0,0,0,0,0,1782,DifferenceTarjan+TreeSet+lazyS+lazyB+BA,832,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration20.ats,false,false,1205,4,1781,691,825,0,0,0,0,0,1780,DifferenceTarjan+TreeSet+lazyS+lazyB+GBA,903,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration21.ats,false,false,1212,4,1777,684,825,0,0,0,0,0,1701,DifferenceTarjan+TreeSet+BA,595,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration21.ats,false,false,1212,4,1777,684,825,0,0,0,0,0,1698,DifferenceTarjan+TreeSet+GBA,916,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration21.ats,false,false,1212,4,1777,684,825,0,0,0,0,0,1701,DifferenceTarjan+TreeSet+lazyS+BA,1002,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration21.ats,false,false,1212,4,1777,684,825,0,0,0,0,0,1698,DifferenceTarjan+TreeSet+lazyS+GBA,1018,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration21.ats,false,false,1212,4,1777,684,825,0,0,0,0,0,1701,DifferenceTarjan+TreeSet+lazyB+BA,996,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration21.ats,false,false,1212,4,1777,684,825,0,0,0,0,0,1698,DifferenceTarjan+TreeSet+lazyB+GBA,653,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration21.ats,false,false,1212,4,1777,684,825,0,0,0,0,0,1701,DifferenceTarjan+TreeSet+lazyS+lazyB+BA,661,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration21.ats,false,false,1212,4,1777,684,825,0,0,0,0,0,1698,DifferenceTarjan+TreeSet+lazyS+lazyB+GBA,862,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration22.ats,false,false,1182,4,1725,675,825,0,0,0,0,0,1668,DifferenceTarjan+TreeSet+BA,651,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration22.ats,false,false,1182,4,1725,675,825,0,0,0,0,0,1666,DifferenceTarjan+TreeSet+GBA,632,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration22.ats,false,false,1182,4,1725,675,825,0,0,0,0,0,1668,DifferenceTarjan+TreeSet+lazyS+BA,636,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration22.ats,false,false,1182,4,1725,675,825,0,0,0,0,0,1666,DifferenceTarjan+TreeSet+lazyS+GBA,771,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration22.ats,false,false,1182,4,1725,675,825,0,0,0,0,0,1668,DifferenceTarjan+TreeSet+lazyB+BA,650,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration22.ats,false,false,1182,4,1725,675,825,0,0,0,0,0,1666,DifferenceTarjan+TreeSet+lazyB+GBA,832,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration22.ats,false,false,1182,4,1725,675,825,0,0,0,0,0,1668,DifferenceTarjan+TreeSet+lazyS+lazyB+BA,597,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration22.ats,false,false,1182,4,1725,675,825,0,0,0,0,0,1666,DifferenceTarjan+TreeSet+lazyS+lazyB+GBA,996,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration23.ats,false,false,1133,4,1655,657,825,0,0,0,0,0,2861,DifferenceTarjan+TreeSet+BA,859,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration23.ats,false,false,1133,4,1655,657,825,0,0,0,0,0,2850,DifferenceTarjan+TreeSet+GBA,1021,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration23.ats,false,false,1133,4,1655,657,825,0,0,0,0,0,2861,DifferenceTarjan+TreeSet+lazyS+BA,1212,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration23.ats,false,false,1133,4,1655,657,825,0,0,0,0,0,2850,DifferenceTarjan+TreeSet+lazyS+GBA,865,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration23.ats,false,false,1133,4,1655,657,825,0,0,0,0,0,2861,DifferenceTarjan+TreeSet+lazyB+BA,1111,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration23.ats,false,false,1133,4,1655,657,825,0,0,0,0,0,2850,DifferenceTarjan+TreeSet+lazyB+GBA,1219,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration23.ats,false,false,1133,4,1655,657,825,0,0,0,0,0,2861,DifferenceTarjan+TreeSet+lazyS+lazyB+BA,1176,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration23.ats,false,false,1133,4,1655,657,825,0,0,0,0,0,2850,DifferenceTarjan+TreeSet+lazyS+lazyB+GBA,1202,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration25.ats,false,false,1092,4,1538,603,825,0,0,0,0,0,2349,DifferenceTarjan+TreeSet+BA,1021,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration25.ats,false,false,1092,4,1538,603,825,0,0,0,0,0,2338,DifferenceTarjan+TreeSet+GBA,877,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration25.ats,false,false,1092,4,1538,603,825,0,0,0,0,0,2349,DifferenceTarjan+TreeSet+lazyS+BA,881,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration25.ats,false,false,1092,4,1538,603,825,0,0,0,0,0,2338,DifferenceTarjan+TreeSet+lazyS+GBA,940,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration25.ats,false,false,1092,4,1538,603,825,0,0,0,0,0,2349,DifferenceTarjan+TreeSet+lazyB+BA,1143,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration25.ats,false,false,1092,4,1538,603,825,0,0,0,0,0,2338,DifferenceTarjan+TreeSet+lazyB+GBA,901,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration25.ats,false,false,1092,4,1538,603,825,0,0,0,0,0,2349,DifferenceTarjan+TreeSet+lazyS+lazyB+BA,1019,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration25.ats,false,false,1092,4,1538,603,825,0,0,0,0,0,2338,DifferenceTarjan+TreeSet+lazyS+lazyB+GBA,979,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration2.ats,false,false,434,4,716,1190,825,0,0,0,0,0,1579,DifferenceTarjan+TreeSet+BA,681,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration2.ats,false,false,434,4,716,1190,825,0,0,0,0,0,1577,DifferenceTarjan+TreeSet+GBA,961,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration2.ats,false,false,434,4,716,1190,825,0,0,0,0,0,1579,DifferenceTarjan+TreeSet+lazyS+BA,727,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration2.ats,false,false,434,4,716,1190,825,0,0,0,0,0,1577,DifferenceTarjan+TreeSet+lazyS+GBA,860,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration2.ats,false,false,434,4,716,1190,825,0,0,0,0,0,1577,DifferenceTarjan+TreeSet+lazyB+BA,813,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration2.ats,false,false,434,4,716,1190,825,0,0,0,0,0,1576,DifferenceTarjan+TreeSet+lazyB+GBA,680,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration2.ats,false,false,434,4,716,1190,825,0,0,0,0,0,1577,DifferenceTarjan+TreeSet+lazyS+lazyB+BA,687,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration2.ats,false,false,434,4,716,1190,825,0,0,0,0,0,1576,DifferenceTarjan+TreeSet+lazyS+lazyB+GBA,874,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration4.ats,false,false,494,4,804,225,825,0,0,0,0,0,561,DifferenceTarjan+TreeSet+BA,397,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration4.ats,false,false,494,4,804,225,825,0,0,0,0,0,557,DifferenceTarjan+TreeSet+GBA,345,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration4.ats,false,false,494,4,804,225,825,0,0,0,0,0,561,DifferenceTarjan+TreeSet+lazyS+BA,284,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration4.ats,false,false,494,4,804,225,825,0,0,0,0,0,557,DifferenceTarjan+TreeSet+lazyS+GBA,339,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration4.ats,false,false,494,4,804,225,825,0,0,0,0,0,557,DifferenceTarjan+TreeSet+lazyB+BA,350,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration4.ats,false,false,494,4,804,225,825,0,0,0,0,0,556,DifferenceTarjan+TreeSet+lazyB+GBA,323,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration4.ats,false,false,494,4,804,225,825,0,0,0,0,0,557,DifferenceTarjan+TreeSet+lazyS+lazyB+BA,269,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration4.ats,false,false,494,4,804,225,825,0,0,0,0,0,556,DifferenceTarjan+TreeSet+lazyS+lazyB+GBA,320,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration5.ats,false,false,468,4,757,956,825,0,0,0,0,0,1165,DifferenceTarjan+TreeSet+BA,582,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration5.ats,false,false,468,4,757,956,825,0,0,0,0,0,1163,DifferenceTarjan+TreeSet+GBA,565,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration5.ats,false,false,468,4,757,956,825,0,0,0,0,0,1165,DifferenceTarjan+TreeSet+lazyS+BA,620,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration5.ats,false,false,468,4,757,956,825,0,0,0,0,0,1163,DifferenceTarjan+TreeSet+lazyS+GBA,773,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration5.ats,false,false,468,4,757,956,825,0,0,0,0,0,1163,DifferenceTarjan+TreeSet+lazyB+BA,478,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration5.ats,false,false,468,4,757,956,825,0,0,0,0,0,1162,DifferenceTarjan+TreeSet+lazyB+GBA,659,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration5.ats,false,false,468,4,757,956,825,0,0,0,0,0,1163,DifferenceTarjan+TreeSet+lazyS+lazyB+BA,623,false
pals_STARTPALS_Triplicated_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_ORIGINAL_Iteration5.ats,false,false,468,4,757,956,825,0,0,0,0,0,1162,DifferenceTarjan+TreeSet+lazyS+lazyB+GBA,560,false
pals_STARTPALS_Triplicated_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c_INTSET_LAZY2_Iteration20.ats,false,false,586,4,852,412,823,0,0,0,0,0,912,DifferenceTarjan+TreeSet+BA,540,true
pals_STARTPALS_Triplicated_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c_INTSET_LAZY2_Iteration20.ats,false,false,586,4,852,412,823,0,0,0,0,0,910,DifferenceTarjan+TreeSet+GBA,544,true
pals_STARTPALS_Triplicated_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c_INTSET_LAZY2_Iteration20.ats,false,false,586,4,852,412,823,0,0,0,0,0,912,DifferenceTarjan+TreeSet+lazyS+BA,482,true
pals_STARTPALS_Triplicated_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c_INTSET_LAZY2_Iteration20.ats,false,false,586,4,852,412,823,0,0,0,0,0,910,DifferenceTarjan+TreeSet+lazyS+GBA,545,true
pals_STARTPALS_Triplicated_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c_INTSET_LAZY2_Iteration20.ats,false,false,586,4,852,412,823,0,0,0,0,0,910,DifferenceTarjan+TreeSet+lazyB+BA,443,true
pals_STARTPALS_Triplicated_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c_INTSET_LAZY2_Iteration20.ats,false,false,586,4,852,412,823,0,0,0,0,0,909,DifferenceTarjan+TreeSet+lazyB+GBA,578,true
pals_STARTPALS_Triplicated_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c_INTSET_LAZY2_Iteration20.ats,false,false,586,4,852,412,823,0,0,0,0,0,910,DifferenceTarjan+TreeSet+lazyS+lazyB+BA,460,true
pals_STARTPALS_Triplicated_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c_INTSET_LAZY2_Iteration20.ats,false,false,586,4,852,412,823,0,0,0,0,0,909,DifferenceTarjan+TreeSet+lazyS+lazyB+GBA,466,true
pals_STARTPALS_Triplicated_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c_INTSET_LAZY2_Iteration2.ats,false,false,434,4,715,1184,823,0,0,0,0,0,1574,DifferenceTarjan+TreeSet+BA,945,false
pals_STARTPALS_Triplicated_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c_INTSET_LAZY2_Iteration2.ats,false,false,434,4,715,1184,823,0,0,0,0,0,1572,DifferenceTarjan+TreeSet+GBA,955,false
pals_STARTPALS_Triplicated_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c_INTSET_LAZY2_Iteration2.ats,false,false,434,4,715,1184,823,0,0,0,0,0,1574,DifferenceTarjan+TreeSet+lazyS+BA,712,false
pals_STARTPALS_Triplicated_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c_INTSET_LAZY2_Iteration2.ats,false,false,434,4,715,1184,823,0,0,0,0,0,1572,DifferenceTarjan+TreeSet+lazyS+GBA,949,false
pals_STARTPALS_Triplicated_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c_INTSET_LAZY2_Iteration2.ats,false,false,434,4,715,1184,823,0,0,0,0,0,1572,DifferenceTarjan+TreeSet+lazyB+BA,936,false
pals_STARTPALS_Triplicated_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c_INTSET_LAZY2_Iteration2.ats,false,false,434,4,715,1184,823,0,0,0,0,0,1571,DifferenceTarjan+TreeSet+lazyB+GBA,727,false
pals_STARTPALS_Triplicated_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c_INTSET_LAZY2_Iteration2.ats,false,false,434,4,715,1184,823,0,0,0,0,0,1572,DifferenceTarjan+TreeSet+lazyS+lazyB+BA,897,false
pals_STARTPALS_Triplicated_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c_INTSET_LAZY2_Iteration2.ats,false,false,434,4,715,1184,823,0,0,0,0,0,1571,DifferenceTarjan+TreeSet+lazyS+lazyB+GBA,879,false
pals_STARTPALS_Triplicated_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c_INTSET_LAZY2_Iteration4.ats,false,false,495,4,804,225,823,0,0,0,0,0,562,DifferenceTarjan+TreeSet+BA,268,false
pals_STARTPALS_Triplicated_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c_INTSET_LAZY2_Iteration4.ats,false,false,495,4,804,225,823,0,0,0,0,0,558,DifferenceTarjan+TreeSet+GBA,323,false
pals_STARTPALS_Triplicated_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c_INTSET_LAZY2_Iteration4.ats,false,false,495,4,804,225,823,0,0,0,0,0,562,DifferenceTarjan+TreeSet+lazyS+BA,392,false
