FILE,LHS_SEMIDETERMINISTIC,RHS_SEMIDETERMINISTIC,LHS_STATES,RHS_STATES,LHS_TRANS,RHS_TRANS,ALPHABET_SIZE,PAIR_REJECT_ANTICHAIN,PAIR_DELETE_ANTICHAIN,PAIR_INGNORE_ANTICHAIN,PAIR_LEFT_ANTICHAIN,TRANS_USED_SND_BUCHI,RESULT_STATES,ALGORITHM,RUNTIME(ms),RESULT
min_rf_true-termination.c_Iteration2.ats,false,true,30,8,46,29,12,0,0,0,2,29,35,ASCC+Antichain,6,false
min_rf_true-termination.c_Iteration2.ats,false,true,30,8,46,29,12,0,0,0,0,29,35,ASCC,5,false
min_rf_true-termination.c_Iteration2.ats,false,true,30,8,46,29,12,0,0,0,0,0,0,RABIT,143,false
min_rf_true-termination.c_Iteration3.ats,false,true,116,8,208,29,12,0,0,0,0,29,300,NCSB+Tarjan,14,false
min_rf_true-termination.c_Iteration3.ats,false,true,116,8,208,29,12,0,0,89,213,29,246,ASCC+Antichain,14,false
min_rf_true-termination.c_Iteration3.ats,false,true,116,8,208,29,12,0,0,0,0,29,246,ASCC,11,false
min_rf_true-termination.c_Iteration3.ats,false,true,116,8,208,29,12,0,0,0,0,0,0,RABIT,234,false
min_rf_true-termination.c_Iteration4.ats,false,true,152,11,276,34,12,0,0,0,0,34,422,NCSB+Tarjan,17,false
min_rf_true-termination.c_Iteration4.ats,false,true,152,11,276,34,12,0,4,8,36,34,88,ASCC+Antichain,14,false
min_rf_true-termination.c_Iteration4.ats,false,true,152,11,276,34,12,0,0,0,0,34,88,ASCC,7,false
min_rf_true-termination.c_Iteration4.ats,false,true,152,11,276,34,12,0,0,0,0,0,0,RABIT,1475,false
MinusMin_true-termination.c_Iteration2.ats,true,true,5,5,5,17,12,0,0,0,0,17,8,NCSB+Tarjan,3,true
MinusMin_true-termination.c_Iteration2.ats,true,true,5,5,5,17,12,0,0,1,8,17,8,ASCC+Antichain,4,true
MinusMin_true-termination.c_Iteration2.ats,true,true,5,5,5,17,12,0,0,0,0,17,8,ASCC,3,true
MinusMin_true-termination.c_Iteration2.ats,true,true,5,5,5,17,12,0,0,0,0,0,0,RABIT,109,true
MinusUserDefined_true-termination_true-no-overflow.c_Iteration2.ats,false,true,11,10,15,37,16,0,0,0,0,35,32,NCSB+Tarjan,8,false
MinusUserDefined_true-termination_true-no-overflow.c_Iteration2.ats,false,true,11,10,15,37,16,0,0,0,2,30,11,ASCC+Antichain,4,false
MinusUserDefined_true-termination_true-no-overflow.c_Iteration2.ats,false,true,11,10,15,37,16,0,0,0,0,30,11,ASCC,3,false
MinusUserDefined_true-termination_true-no-overflow.c_Iteration2.ats,false,true,11,10,15,37,16,0,0,0,0,0,0,RABIT,172,false
MinusUserDefined_true-termination_true-no-overflow.c_Iteration3.ats,false,true,18,5,23,38,16,0,0,0,0,38,38,NCSB+Tarjan,7,true
MinusUserDefined_true-termination_true-no-overflow.c_Iteration3.ats,false,true,18,5,23,38,16,0,6,8,30,38,37,ASCC+Antichain,6,true
MinusUserDefined_true-termination_true-no-overflow.c_Iteration3.ats,false,true,18,5,23,38,16,0,0,0,0,38,38,ASCC,5,true
MinusUserDefined_true-termination_true-no-overflow.c_Iteration3.ats,false,true,18,5,23,38,16,0,0,0,0,0,0,RABIT,318,true
Narrowing_false-termination_true-no-overflow.c_Iteration16.ats,false,true,120,8,139,74,18,0,0,0,0,73,153,NCSB+Tarjan,12,false
Narrowing_false-termination_true-no-overflow.c_Iteration16.ats,false,true,120,8,139,74,18,0,0,5,80,73,139,ASCC+Antichain,13,false
Narrowing_false-termination_true-no-overflow.c_Iteration16.ats,false,true,120,8,139,74,18,0,0,0,0,73,139,ASCC,11,false
Narrowing_false-termination_true-no-overflow.c_Iteration16.ats,false,true,120,8,139,74,18,0,0,0,0,0,0,RABIT,753,false
Narrowing_false-termination_true-no-overflow.c_Iteration4.ats,true,true,28,8,39,78,18,0,0,0,0,78,306,NCSB+Tarjan,18,false
Narrowing_false-termination_true-no-overflow.c_Iteration4.ats,true,true,28,8,39,78,18,0,18,10,44,75,138,ASCC+Antichain,15,false
Narrowing_false-termination_true-no-overflow.c_Iteration4.ats,true,true,28,8,39,78,18,0,0,0,0,75,144,ASCC,11,false
Narrowing_false-termination_true-no-overflow.c_Iteration4.ats,true,true,28,8,39,78,18,0,0,0,0,0,0,RABIT,174,false
Nested_true-termination_true-no-overflow.c_Iteration2.ats,true,true,6,6,7,34,13,0,0,0,0,34,19,NCSB+Tarjan,6,false
Nested_true-termination_true-no-overflow.c_Iteration2.ats,true,true,6,6,7,34,13,0,1,2,4,34,19,ASCC+Antichain,5,false
Nested_true-termination_true-no-overflow.c_Iteration2.ats,true,true,6,6,7,34,13,0,0,0,0,34,19,ASCC,5,false
Nested_true-termination_true-no-overflow.c_Iteration2.ats,true,true,6,6,7,34,13,0,0,0,0,0,0,RABIT,129,false
Nested_true-termination_true-no-overflow.c_Iteration3.ats,false,true,13,3,16,26,13,0,0,0,0,26,34,NCSB+Tarjan,5,true
Nested_true-termination_true-no-overflow.c_Iteration3.ats,false,true,13,3,16,26,13,1,7,4,22,26,32,ASCC+Antichain,5,true
Nested_true-termination_true-no-overflow.c_Iteration3.ats,false,true,13,3,16,26,13,0,0,0,0,26,34,ASCC,5,true
Nested_true-termination_true-no-overflow.c_Iteration3.ats,false,true,13,3,16,26,13,0,0,0,0,0,0,RABIT,106,true
NO_12_false-termination.c_Iteration2.ats,false,true,9,10,11,31,11,0,0,0,0,31,60,NCSB+Tarjan,6,false
NO_12_false-termination.c_Iteration2.ats,false,true,9,10,11,31,11,0,3,5,27,31,46,ASCC+Antichain,7,false
NO_12_false-termination.c_Iteration2.ats,false,true,9,10,11,31,11,0,0,0,0,31,47,ASCC,6,false
NO_12_false-termination.c_Iteration2.ats,false,true,9,10,11,31,11,0,0,0,0,0,0,RABIT,155,false
NoriSharma-2013FSE-Fig8-alloca_true-termination.c.i_Iteration2.ats,false,true,100,18,125,168,37,0,0,0,0,168,545,NCSB+Tarjan,22,false
NoriSharma-2013FSE-Fig8-alloca_true-termination.c.i_Iteration2.ats,false,true,100,18,125,168,37,14,112,65,255,168,446,ASCC+Antichain,22,false
NoriSharma-2013FSE-Fig8-alloca_true-termination.c.i_Iteration2.ats,false,true,100,18,125,168,37,0,0,0,0,168,474,ASCC,19,false
NoriSharma-2013FSE-Fig8-alloca_true-termination.c.i_Iteration2.ats,false,true,100,18,125,168,37,0,0,0,0,0,0,RABIT,800,false
NoriSharma-2013FSE-Fig8-alloca_true-termination.c.i_Iteration3.ats,false,true,230,135,322,421,37,0,0,0,0,421,98574,NCSB+Tarjan,1738,true
NoriSharma-2013FSE-Fig8-alloca_true-termination.c.i_Iteration3.ats,false,true,230,135,322,421,37,19,12164,15456,75858,421,88835,ASCC+Antichain,5230,true
NoriSharma-2013FSE-Fig8-alloca_true-termination.c.i_Iteration3.ats,false,true,230,135,322,421,37,0,0,0,0,421,98574,ASCC,1794,true
NoriSharma-2013FSE-Fig8-alloca_true-termination.c.i_Iteration3.ats,false,true,230,135,322,421,37,0,0,0,0,0,0,RABIT,783,true
Nyala-2lex_true-termination_true-valid-memsafety.c_Iteration2.ats,false,true,8,5,11,17,10,0,0,0,0,17,21,NCSB+Tarjan,4,true
Nyala-2lex_true-termination_true-valid-memsafety.c_Iteration2.ats,false,true,8,5,11,17,10,0,1,5,17,17,21,ASCC+Antichain,4,true
Nyala-2lex_true-termination_true-valid-memsafety.c_Iteration2.ats,false,true,8,5,11,17,10,0,0,0,0,17,21,ASCC,4,true
Nyala-2lex_true-termination_true-valid-memsafety.c_Iteration2.ats,false,true,8,5,11,17,10,0,0,0,0,0,0,RABIT,154,true
openbsd_cstrpbrk-alloca_true-termination.c.i_Iteration2.ats,true,true,18,14,21,97,29,0,0,0,0,94,109,NCSB+Tarjan,11,false
openbsd_cstrpbrk-alloca_true-termination.c.i_Iteration2.ats,true,true,18,14,21,97,29,0,2,5,71,94,107,ASCC+Antichain,15,false
openbsd_cstrpbrk-alloca_true-termination.c.i_Iteration2.ats,true,true,18,14,21,97,29,0,0,0,0,94,109,ASCC,11,false
openbsd_cstrpbrk-alloca_true-termination.c.i_Iteration2.ats,true,true,18,14,21,97,29,0,0,0,0,0,0,RABIT,243,false
openbsd_cstrpbrk-alloca_true-termination.c.i_Iteration3.ats,false,true,26,6,30,77,29,0,0,0,0,77,66,NCSB+Tarjan,7,true
openbsd_cstrpbrk-alloca_true-termination.c.i_Iteration3.ats,false,true,26,6,30,77,29,1,9,10,50,77,63,ASCC+Antichain,8,true
openbsd_cstrpbrk-alloca_true-termination.c.i_Iteration3.ats,false,true,26,6,30,77,29,0,0,0,0,77,66,ASCC,8,true
openbsd_cstrpbrk-alloca_true-termination.c.i_Iteration3.ats,false,true,26,6,30,77,29,0,0,0,0,0,0,RABIT,193,true
pals_floodmax.3_false-unreach-call.1.ufo.BOUNDED-6.pals_true-termination.c_Iteration4.ats,true,true,171,7,254,910,212,0,0,0,0,910,1764,NCSB+Tarjan,79,true
pals_floodmax.3_false-unreach-call.1.ufo.BOUNDED-6.pals_true-termination.c_Iteration4.ats,true,true,171,7,254,910,212,41,458,505,575,910,1110,ASCC+Antichain,76,true
pals_floodmax.3_false-unreach-call.1.ufo.BOUNDED-6.pals_true-termination.c_Iteration4.ats,true,true,171,7,254,910,212,0,0,0,0,910,1764,ASCC,120,true
pals_floodmax.3_false-unreach-call.1.ufo.BOUNDED-6.pals_true-termination.c_Iteration4.ats,true,true,171,7,254,910,212,0,0,0,0,0,0,RABIT,244,true
pals_floodmax.3_false-unreach-call.2.ufo.BOUNDED-6.pals_true-termination.c_Iteration4.ats,true,true,176,7,259,934,224,0,0,0,0,934,1756,NCSB+Tarjan,77,true
pals_floodmax.3_false-unreach-call.2.ufo.BOUNDED-6.pals_true-termination.c_Iteration4.ats,true,true,176,7,259,934,224,41,454,506,583,934,1116,ASCC+Antichain,63,true
pals_floodmax.3_false-unreach-call.2.ufo.BOUNDED-6.pals_true-termination.c_Iteration4.ats,true,true,176,7,259,934,224,0,0,0,0,934,1756,ASCC,98,true
pals_floodmax.3_false-unreach-call.2.ufo.BOUNDED-6.pals_true-termination.c_Iteration4.ats,true,true,176,7,259,934,224,0,0,0,0,0,0,RABIT,257,true
pals_floodmax.3_false-unreach-call.3.ufo.BOUNDED-6.pals_true-termination.c_Iteration4.ats,true,true,177,7,260,934,224,0,0,0,0,934,1782,NCSB+Tarjan,110,true
pals_floodmax.3_false-unreach-call.3.ufo.BOUNDED-6.pals_true-termination.c_Iteration4.ats,true,true,177,7,260,934,224,41,458,505,587,934,1122,ASCC+Antichain,57,true
pals_floodmax.3_false-unreach-call.3.ufo.BOUNDED-6.pals_true-termination.c_Iteration4.ats,true,true,177,7,260,934,224,0,0,0,0,934,1782,ASCC,80,true
pals_floodmax.3_false-unreach-call.3.ufo.BOUNDED-6.pals_true-termination.c_Iteration4.ats,true,true,177,7,260,934,224,0,0,0,0,0,0,RABIT,245,true
pals_floodmax.3_false-unreach-call.4.ufo.BOUNDED-6.pals_true-termination.c_Iteration4.ats,true,true,177,7,260,934,224,0,0,0,0,934,1774,NCSB+Tarjan,77,true
pals_floodmax.3_false-unreach-call.4.ufo.BOUNDED-6.pals_true-termination.c_Iteration4.ats,true,true,177,7,260,934,224,41,454,505,587,934,1119,ASCC+Antichain,61,true
pals_floodmax.3_false-unreach-call.4.ufo.BOUNDED-6.pals_true-termination.c_Iteration4.ats,true,true,177,7,260,934,224,0,0,0,0,934,1774,ASCC,72,true
pals_floodmax.3_false-unreach-call.4.ufo.BOUNDED-6.pals_true-termination.c_Iteration4.ats,true,true,177,7,260,934,224,0,0,0,0,0,0,RABIT,214,true
pals_floodmax.4_false-unreach-call.1.ufo.BOUNDED-8.pals_true-termination.c_Iteration3.ats,true,true,371,7,638,2350,519,0,0,0,0,2350,3142,NCSB+Tarjan,166,true
pals_floodmax.4_false-unreach-call.1.ufo.BOUNDED-8.pals_true-termination.c_Iteration3.ats,true,true,371,7,638,2350,519,61,742,1147,1117,2350,2016,ASCC+Antichain,151,true
pals_floodmax.4_false-unreach-call.1.ufo.BOUNDED-8.pals_true-termination.c_Iteration3.ats,true,true,371,7,638,2350,519,0,0,0,0,2350,3142,ASCC,156,true
pals_floodmax.4_false-unreach-call.1.ufo.BOUNDED-8.pals_true-termination.c_Iteration3.ats,true,true,371,7,638,2350,519,0,0,0,0,0,0,RABIT,457,true
pals_floodmax.4_false-unreach-call.4.ufo.BOUNDED-8.pals_true-termination.c_Iteration3.ats,true,true,383,7,662,2446,543,0,0,0,0,2446,3171,NCSB+Tarjan,192,true
pals_floodmax.4_false-unreach-call.4.ufo.BOUNDED-8.pals_true-termination.c_Iteration3.ats,true,true,383,7,662,2446,543,61,738,1172,1141,2446,2037,ASCC+Antichain,146,true
pals_floodmax.4_false-unreach-call.4.ufo.BOUNDED-8.pals_true-termination.c_Iteration3.ats,true,true,383,7,662,2446,543,0,0,0,0,2446,3171,ASCC,174,true
pals_floodmax.4_false-unreach-call.4.ufo.BOUNDED-8.pals_true-termination.c_Iteration3.ats,true,true,383,7,662,2446,543,0,0,0,0,0,0,RABIT,582,true
pals_floodmax.4_true-unreach-call.ufo.BOUNDED-8.pals_true-termination.c_Iteration3.ats,true,true,383,7,662,2446,543,0,0,0,0,2446,3178,NCSB+Tarjan,159,true
pals_floodmax.4_true-unreach-call.ufo.BOUNDED-8.pals_true-termination.c_Iteration3.ats,true,true,383,7,662,2446,543,61,742,1172,1141,2446,2040,ASCC+Antichain,121,true
pals_floodmax.4_true-unreach-call.ufo.BOUNDED-8.pals_true-termination.c_Iteration3.ats,true,true,383,7,662,2446,543,0,0,0,0,2446,3178,ASCC,162,true
pals_floodmax.4_true-unreach-call.ufo.BOUNDED-8.pals_true-termination.c_Iteration3.ats,true,true,383,7,662,2446,543,0,0,0,0,0,0,RABIT,521,true
pals_floodmax.5_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_Iteration3.ats,true,true,808,7,1453,5478,1260,0,0,0,0,5478,5451,NCSB+Tarjan,441,true
pals_floodmax.5_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_Iteration3.ats,true,true,808,7,1453,5478,1260,81,1106,2263,2173,5478,3607,ASCC+Antichain,329,true
pals_floodmax.5_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_Iteration3.ats,true,true,808,7,1453,5478,1260,0,0,0,0,5478,5451,ASCC,623,true
pals_floodmax.5_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_Iteration3.ats,true,true,808,7,1453,5478,1260,0,0,0,0,0,0,RABIT,1940,true
pals_floodmax.5_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c_Iteration3.ats,true,true,827,7,1492,5638,1300,0,0,0,0,5638,5479,NCSB+Tarjan,451,true
pals_floodmax.5_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c_Iteration3.ats,true,true,827,7,1492,5638,1300,81,1102,2304,2209,5638,3641,ASCC+Antichain,310,true
pals_floodmax.5_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c_Iteration3.ats,true,true,827,7,1492,5638,1300,0,0,0,0,5638,5479,ASCC,383,true
pals_floodmax.5_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c_Iteration3.ats,true,true,827,7,1492,5638,1300,0,0,0,0,0,0,RABIT,2007,true
pals_floodmax.5_false-unreach-call.4.ufo.BOUNDED-10.pals_true-termination.c_Iteration3.ats,true,true,828,7,1493,5638,1300,0,0,0,0,5638,5503,NCSB+Tarjan,462,true
pals_floodmax.5_false-unreach-call.4.ufo.BOUNDED-10.pals_true-termination.c_Iteration3.ats,true,true,828,7,1493,5638,1300,81,1102,2303,2213,5638,3644,ASCC+Antichain,380,true
pals_floodmax.5_false-unreach-call.4.ufo.BOUNDED-10.pals_true-termination.c_Iteration3.ats,true,true,828,7,1493,5638,1300,0,0,0,0,5638,5503,ASCC,470,true
pals_floodmax.5_false-unreach-call.4.ufo.BOUNDED-10.pals_true-termination.c_Iteration3.ats,true,true,828,7,1493,5638,1300,0,0,0,0,0,0,RABIT,2344,true
pals_floodmax.5_true-unreach-call.ufo.BOUNDED-10.pals_true-termination.c_Iteration3.ats,true,true,828,7,1493,5638,1300,0,0,0,0,5638,5511,NCSB+Tarjan,627,true
pals_floodmax.5_true-unreach-call.ufo.BOUNDED-10.pals_true-termination.c_Iteration3.ats,true,true,828,7,1493,5638,1300,81,1106,2303,2213,5638,3647,ASCC+Antichain,317,true
pals_floodmax.5_true-unreach-call.ufo.BOUNDED-10.pals_true-termination.c_Iteration3.ats,true,true,828,7,1493,5638,1300,0,0,0,0,5638,5511,ASCC,594,true
pals_floodmax.5_true-unreach-call.ufo.BOUNDED-10.pals_true-termination.c_Iteration3.ats,true,true,828,7,1493,5638,1300,0,0,0,0,0,0,RABIT,2084,true
pals_lcr.3_false-unreach-call.1.ufo.BOUNDED-6.pals_true-termination.c_Iteration4.ats,true,true,84,7,113,381,98,0,0,0,0,381,654,NCSB+Tarjan,48,true
pals_lcr.3_false-unreach-call.1.ufo.BOUNDED-6.pals_true-termination.c_Iteration4.ats,true,true,84,7,113,381,98,23,146,162,285,381,477,ASCC+Antichain,28,true
pals_lcr.3_false-unreach-call.1.ufo.BOUNDED-6.pals_true-termination.c_Iteration4.ats,true,true,84,7,113,381,98,0,0,0,0,381,654,ASCC,32,true
pals_lcr.3_false-unreach-call.1.ufo.BOUNDED-6.pals_true-termination.c_Iteration4.ats,true,true,84,7,113,381,98,0,0,0,0,0,0,RABIT,165,true
pals_lcr.4_false-unreach-call.1.ufo.BOUNDED-8.pals_true-termination.c_Iteration4.ats,true,true,107,7,146,487,125,0,0,0,0,487,821,NCSB+Tarjan,48,true
pals_lcr.4_false-unreach-call.1.ufo.BOUNDED-8.pals_true-termination.c_Iteration4.ats,true,true,107,7,146,487,125,27,178,214,363,487,596,ASCC+Antichain,41,true
pals_lcr.4_false-unreach-call.1.ufo.BOUNDED-8.pals_true-termination.c_Iteration4.ats,true,true,107,7,146,487,125,0,0,0,0,487,821,ASCC,36,true
pals_lcr.4_false-unreach-call.1.ufo.BOUNDED-8.pals_true-termination.c_Iteration4.ats,true,true,107,7,146,487,125,0,0,0,0,0,0,RABIT,181,true
pals_lcr.4_true-unreach-call.ufo.BOUNDED-8.pals_true-termination.c_Iteration4.ats,true,true,107,7,146,487,125,0,0,0,0,487,821,NCSB+Tarjan,40,true
pals_lcr.4_true-unreach-call.ufo.BOUNDED-8.pals_true-termination.c_Iteration4.ats,true,true,107,7,146,487,125,27,178,214,363,487,596,ASCC+Antichain,36,true
pals_lcr.4_true-unreach-call.ufo.BOUNDED-8.pals_true-termination.c_Iteration4.ats,true,true,107,7,146,487,125,0,0,0,0,487,821,ASCC,33,true
pals_lcr.4_true-unreach-call.ufo.BOUNDED-8.pals_true-termination.c_Iteration4.ats,true,true,107,7,146,487,125,0,0,0,0,0,0,RABIT,169,true
pals_lcr.5_true-unreach-call.ufo.BOUNDED-10.pals_true-termination.c_Iteration4.ats,true,true,131,7,180,597,154,0,0,0,0,597,989,NCSB+Tarjan,43,true
pals_lcr.5_true-unreach-call.ufo.BOUNDED-10.pals_true-termination.c_Iteration4.ats,true,true,131,7,180,597,154,32,210,267,443,597,719,ASCC+Antichain,35,true
pals_lcr.5_true-unreach-call.ufo.BOUNDED-10.pals_true-termination.c_Iteration4.ats,true,true,131,7,180,597,154,0,0,0,0,597,989,ASCC,51,true
pals_lcr.5_true-unreach-call.ufo.BOUNDED-10.pals_true-termination.c_Iteration4.ats,true,true,131,7,180,597,154,0,0,0,0,0,0,RABIT,198,true
pals_lcr.6_false-unreach-call.1.ufo.BOUNDED-12.pals_true-termination.c_Iteration4.ats,true,true,156,7,215,711,185,0,0,0,0,711,1158,NCSB+Tarjan,45,true
pals_lcr.6_false-unreach-call.1.ufo.BOUNDED-12.pals_true-termination.c_Iteration4.ats,true,true,156,7,215,711,185,38,242,321,525,711,846,ASCC+Antichain,46,true
pals_lcr.6_false-unreach-call.1.ufo.BOUNDED-12.pals_true-termination.c_Iteration4.ats,true,true,156,7,215,711,185,0,0,0,0,711,1158,ASCC,59,true
pals_lcr.6_false-unreach-call.1.ufo.BOUNDED-12.pals_true-termination.c_Iteration4.ats,true,true,156,7,215,711,185,0,0,0,0,0,0,RABIT,213,true
pals_lcr.6_true-unreach-call.ufo.BOUNDED-12.pals_true-termination.c_Iteration4.ats,true,true,156,7,215,711,185,0,0,0,0,711,1158,NCSB+Tarjan,46,true
pals_lcr.6_true-unreach-call.ufo.BOUNDED-12.pals_true-termination.c_Iteration4.ats,true,true,156,7,215,711,185,38,242,321,525,711,846,ASCC+Antichain,44,true
pals_lcr.6_true-unreach-call.ufo.BOUNDED-12.pals_true-termination.c_Iteration4.ats,true,true,156,7,215,711,185,0,0,0,0,711,1158,ASCC,41,true
pals_lcr.6_true-unreach-call.ufo.BOUNDED-12.pals_true-termination.c_Iteration4.ats,true,true,156,7,215,711,185,0,0,0,0,0,0,RABIT,210,true
pals_lcr-var-start-time.3_true-unreach-call.ufo.BOUNDED-6.pals_true-termination.c_Iteration3.ats,true,true,72,7,100,547,126,0,0,0,0,547,699,NCSB+Tarjan,39,true
pals_lcr-var-start-time.3_true-unreach-call.ufo.BOUNDED-6.pals_true-termination.c_Iteration3.ats,true,true,72,7,100,547,126,24,190,211,241,547,473,ASCC+Antichain,34,true
pals_lcr-var-start-time.3_true-unreach-call.ufo.BOUNDED-6.pals_true-termination.c_Iteration3.ats,true,true,72,7,100,547,126,0,0,0,0,547,699,ASCC,35,true
pals_lcr-var-start-time.3_true-unreach-call.ufo.BOUNDED-6.pals_true-termination.c_Iteration3.ats,true,true,72,7,100,547,126,0,0,0,0,0,0,RABIT,173,true
pals_lcr-var-start-time.4_false-unreach-call.2.ufo.BOUNDED-8.pals_true-termination.c_Iteration3.ats,true,true,90,7,125,683,158,0,0,0,0,683,871,NCSB+Tarjan,39,true
pals_lcr-var-start-time.4_false-unreach-call.2.ufo.BOUNDED-8.pals_true-termination.c_Iteration3.ats,true,true,90,7,125,683,158,30,234,265,299,683,585,ASCC+Antichain,52,true
pals_lcr-var-start-time.4_false-unreach-call.2.ufo.BOUNDED-8.pals_true-termination.c_Iteration3.ats,true,true,90,7,125,683,158,0,0,0,0,683,871,ASCC,52,true
pals_lcr-var-start-time.4_false-unreach-call.2.ufo.BOUNDED-8.pals_true-termination.c_Iteration3.ats,true,true,90,7,125,683,158,0,0,0,0,0,0,RABIT,173,true
pals_lcr-var-start-time.4_true-unreach-call.ufo.BOUNDED-8.pals_true-termination.c_Iteration3.ats,true,true,93,7,130,713,163,0,0,0,0,713,908,NCSB+Tarjan,40,true
pals_lcr-var-start-time.4_true-unreach-call.ufo.BOUNDED-8.pals_true-termination.c_Iteration3.ats,true,true,93,7,130,713,163,30,246,279,311,713,610,ASCC+Antichain,48,true
pals_lcr-var-start-time.4_true-unreach-call.ufo.BOUNDED-8.pals_true-termination.c_Iteration3.ats,true,true,93,7,130,713,163,0,0,0,0,713,908,ASCC,58,true
pals_lcr-var-start-time.4_true-unreach-call.ufo.BOUNDED-8.pals_true-termination.c_Iteration3.ats,true,true,93,7,130,713,163,0,0,0,0,0,0,RABIT,195,true
pals_lcr-var-start-time.5_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_Iteration3.ats,true,true,115,7,161,883,202,0,0,0,0,883,1120,NCSB+Tarjan,54,true
pals_lcr-var-start-time.5_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_Iteration3.ats,true,true,115,7,161,883,202,36,302,346,383,883,747,ASCC+Antichain,44,true
pals_lcr-var-start-time.5_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_Iteration3.ats,true,true,115,7,161,883,202,0,0,0,0,883,1120,ASCC,52,true
pals_lcr-var-start-time.5_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_Iteration3.ats,true,true,115,7,161,883,202,0,0,0,0,0,0,RABIT,214,true
pals_lcr-var-start-time.5_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c_Iteration3.ats,true,true,112,7,156,853,197,0,0,0,0,853,1083,NCSB+Tarjan,51,true
pals_lcr-var-start-time.5_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c_Iteration3.ats,true,true,112,7,156,853,197,36,290,332,371,853,723,ASCC+Antichain,44,true
pals_lcr-var-start-time.5_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c_Iteration3.ats,true,true,112,7,156,853,197,0,0,0,0,853,1083,ASCC,61,true
pals_lcr-var-start-time.5_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c_Iteration3.ats,true,true,112,7,156,853,197,0,0,0,0,0,0,RABIT,205,true
pals_lcr-var-start-time.5_true-unreach-call.ufo.BOUNDED-10.pals_true-termination.c_Iteration3.ats,true,true,115,7,161,883,202,0,0,0,0,883,1120,NCSB+Tarjan,79,true
pals_lcr-var-start-time.5_true-unreach-call.ufo.BOUNDED-10.pals_true-termination.c_Iteration3.ats,true,true,115,7,161,883,202,36,302,346,383,883,747,ASCC+Antichain,57,true
pals_lcr-var-start-time.5_true-unreach-call.ufo.BOUNDED-10.pals_true-termination.c_Iteration3.ats,true,true,115,7,161,883,202,0,0,0,0,883,1120,ASCC,53,true
pals_lcr-var-start-time.5_true-unreach-call.ufo.BOUNDED-10.pals_true-termination.c_Iteration3.ats,true,true,115,7,161,883,202,0,0,0,0,0,0,RABIT,213,true
pals_lcr-var-start-time.6_false-unreach-call.1.ufo.BOUNDED-12.pals_true-termination.c_Iteration3.ats,true,true,138,7,193,1057,243,0,0,0,0,1057,1335,NCSB+Tarjan,83,true
pals_lcr-var-start-time.6_false-unreach-call.1.ufo.BOUNDED-12.pals_true-termination.c_Iteration3.ats,true,true,138,7,193,1057,243,42,358,412,457,1057,887,ASCC+Antichain,63,true
pals_lcr-var-start-time.6_false-unreach-call.1.ufo.BOUNDED-12.pals_true-termination.c_Iteration3.ats,true,true,138,7,193,1057,243,0,0,0,0,1057,1335,ASCC,89,true
pals_lcr-var-start-time.6_false-unreach-call.1.ufo.BOUNDED-12.pals_true-termination.c_Iteration3.ats,true,true,138,7,193,1057,243,0,0,0,0,0,0,RABIT,216,true
pals_lcr-var-start-time.6_false-unreach-call.2.ufo.BOUNDED-12.pals_true-termination.c_Iteration3.ats,true,true,135,7,188,1027,238,0,0,0,0,1027,1299,NCSB+Tarjan,65,true
pals_lcr-var-start-time.6_false-unreach-call.2.ufo.BOUNDED-12.pals_true-termination.c_Iteration3.ats,true,true,135,7,188,1027,238,42,346,399,445,1027,863,ASCC+Antichain,51,true
pals_lcr-var-start-time.6_false-unreach-call.2.ufo.BOUNDED-12.pals_true-termination.c_Iteration3.ats,true,true,135,7,188,1027,238,0,0,0,0,1027,1299,ASCC,79,true
pals_lcr-var-start-time.6_false-unreach-call.2.ufo.BOUNDED-12.pals_true-termination.c_Iteration3.ats,true,true,135,7,188,1027,238,0,0,0,0,0,0,RABIT,224,true
pals_lcr-var-start-time.6_true-unreach-call.ufo.BOUNDED-12.pals_true-termination.c_Iteration3.ats,true,true,138,7,193,1057,243,0,0,0,0,1057,1335,NCSB+Tarjan,74,true
pals_lcr-var-start-time.6_true-unreach-call.ufo.BOUNDED-12.pals_true-termination.c_Iteration3.ats,true,true,138,7,193,1057,243,42,358,412,457,1057,887,ASCC+Antichain,65,true
pals_lcr-var-start-time.6_true-unreach-call.ufo.BOUNDED-12.pals_true-termination.c_Iteration3.ats,true,true,138,7,193,1057,243,0,0,0,0,1057,1335,ASCC,76,true
