FILE,LHS_SEMIDETERMINISTIC,RHS_SEMIDETERMINISTIC,LHS_STATES,RHS_STATES,LHS_TRANS,RHS_TRANS,ALPHABET_SIZE,PAIR_REJECT_ANTICHAIN,PAIR_DELETE_ANTICHAIN,PAIR_INGNORE_ANTICHAIN,PAIR_LEFT_ANTICHAIN,TRANS_USED_SND_BUCHI,RESULT_STATES,ALGORITHM,RUNTIME(ms),RESULT
count_up_alloca_true-termination.c.i_INTSET_LAZY2_Iteration4.ats,false,false,34,7,40,25,33,0,0,0,0,0,66,DifferenceTarjan+TreeSet+lazyS+BA,19,false
count_up_alloca_true-termination.c.i_INTSET_LAZY2_Iteration4.ats,false,false,34,7,40,25,33,0,0,0,0,0,65,DifferenceTarjan+TreeSet+lazyS+GBA,21,false
count_up_alloca_true-termination.c.i_INTSET_LAZY2_Iteration4.ats,false,false,34,7,40,25,33,0,0,0,0,0,66,DifferenceTarjan+TreeSet+lazyB+BA,20,false
count_up_alloca_true-termination.c.i_INTSET_LAZY2_Iteration4.ats,false,false,34,7,40,25,33,0,0,0,0,0,65,DifferenceTarjan+TreeSet+lazyB+GBA,20,false
count_up_alloca_true-termination.c.i_INTSET_LAZY2_Iteration4.ats,false,false,34,7,40,25,33,0,0,0,0,0,66,DifferenceTarjan+TreeSet+lazyS+lazyB+BA,20,false
count_up_alloca_true-termination.c.i_INTSET_LAZY2_Iteration4.ats,false,false,34,7,40,25,33,0,0,0,0,0,65,DifferenceTarjan+TreeSet+lazyS+lazyB+GBA,20,false
count_up_alloca_true-termination.c.i_INTSET_LAZY2_Iteration6.ats,false,false,49,7,56,34,33,0,0,0,0,0,74,DifferenceTarjan+TreeSet+BA,24,true
count_up_alloca_true-termination.c.i_INTSET_LAZY2_Iteration6.ats,false,false,49,7,56,34,33,0,0,0,0,0,73,DifferenceTarjan+TreeSet+GBA,23,true
count_up_alloca_true-termination.c.i_INTSET_LAZY2_Iteration6.ats,false,false,49,7,56,34,33,0,0,0,0,0,74,DifferenceTarjan+TreeSet+lazyS+BA,31,true
count_up_alloca_true-termination.c.i_INTSET_LAZY2_Iteration6.ats,false,false,49,7,56,34,33,0,0,0,0,0,73,DifferenceTarjan+TreeSet+lazyS+GBA,22,true
count_up_alloca_true-termination.c.i_INTSET_LAZY2_Iteration6.ats,false,false,49,7,56,34,33,0,0,0,0,0,74,DifferenceTarjan+TreeSet+lazyB+BA,22,true
count_up_alloca_true-termination.c.i_INTSET_LAZY2_Iteration6.ats,false,false,49,7,56,34,33,0,0,0,0,0,73,DifferenceTarjan+TreeSet+lazyB+GBA,21,true
count_up_alloca_true-termination.c.i_INTSET_LAZY2_Iteration6.ats,false,false,49,7,56,34,33,0,0,0,0,0,74,DifferenceTarjan+TreeSet+lazyS+lazyB+BA,22,true
count_up_alloca_true-termination.c.i_INTSET_LAZY2_Iteration6.ats,false,false,49,7,56,34,33,0,0,0,0,0,73,DifferenceTarjan+TreeSet+lazyS+lazyB+GBA,21,true
count_up_alloca_true-termination.c.i_INTSET_LAZY3_Iteration3.ats,false,false,23,5,27,27,33,0,0,0,0,0,39,DifferenceTarjan+TreeSet+BA,18,false
count_up_alloca_true-termination.c.i_INTSET_LAZY3_Iteration3.ats,false,false,23,5,27,27,33,0,0,0,0,0,37,DifferenceTarjan+TreeSet+GBA,18,false
count_up_alloca_true-termination.c.i_INTSET_LAZY3_Iteration3.ats,false,false,23,5,27,27,33,0,0,0,0,0,39,DifferenceTarjan+TreeSet+lazyS+BA,17,false
count_up_alloca_true-termination.c.i_INTSET_LAZY3_Iteration3.ats,false,false,23,5,27,27,33,0,0,0,0,0,37,DifferenceTarjan+TreeSet+lazyS+GBA,18,false
count_up_alloca_true-termination.c.i_INTSET_LAZY3_Iteration3.ats,false,false,23,5,27,27,33,0,0,0,0,0,37,DifferenceTarjan+TreeSet+lazyB+BA,18,false
count_up_alloca_true-termination.c.i_INTSET_LAZY3_Iteration3.ats,false,false,23,5,27,27,33,0,0,0,0,0,36,DifferenceTarjan+TreeSet+lazyB+GBA,25,false
count_up_alloca_true-termination.c.i_INTSET_LAZY3_Iteration3.ats,false,false,23,5,27,27,33,0,0,0,0,0,37,DifferenceTarjan+TreeSet+lazyS+lazyB+BA,18,false
count_up_alloca_true-termination.c.i_INTSET_LAZY3_Iteration3.ats,false,false,23,5,27,27,33,0,0,0,0,0,36,DifferenceTarjan+TreeSet+lazyS+lazyB+GBA,17,false
count_up_alloca_true-termination.c.i_INTSET_LAZY3_Iteration4.ats,false,false,32,7,38,25,33,0,0,0,0,0,65,DifferenceTarjan+TreeSet+BA,20,false
count_up_alloca_true-termination.c.i_INTSET_LAZY3_Iteration4.ats,false,false,32,7,38,25,33,0,0,0,0,0,64,DifferenceTarjan+TreeSet+GBA,21,false
count_up_alloca_true-termination.c.i_INTSET_LAZY3_Iteration4.ats,false,false,32,7,38,25,33,0,0,0,0,0,65,DifferenceTarjan+TreeSet+lazyS+BA,30,false
count_up_alloca_true-termination.c.i_INTSET_LAZY3_Iteration4.ats,false,false,32,7,38,25,33,0,0,0,0,0,64,DifferenceTarjan+TreeSet+lazyS+GBA,22,false
count_up_alloca_true-termination.c.i_INTSET_LAZY3_Iteration4.ats,false,false,32,7,38,25,33,0,0,0,0,0,65,DifferenceTarjan+TreeSet+lazyB+BA,23,false
count_up_alloca_true-termination.c.i_INTSET_LAZY3_Iteration4.ats,false,false,32,7,38,25,33,0,0,0,0,0,64,DifferenceTarjan+TreeSet+lazyB+GBA,22,false
count_up_alloca_true-termination.c.i_INTSET_LAZY3_Iteration4.ats,false,false,32,7,38,25,33,0,0,0,0,0,65,DifferenceTarjan+TreeSet+lazyS+lazyB+BA,20,false
count_up_alloca_true-termination.c.i_INTSET_LAZY3_Iteration4.ats,false,false,32,7,38,25,33,0,0,0,0,0,64,DifferenceTarjan+TreeSet+lazyS+lazyB+GBA,22,false
count_up_alloca_true-termination.c.i_INTSET_LAZY3_Iteration6.ats,false,false,49,7,56,34,33,0,0,0,0,0,74,DifferenceTarjan+TreeSet+BA,24,true
count_up_alloca_true-termination.c.i_INTSET_LAZY3_Iteration6.ats,false,false,49,7,56,34,33,0,0,0,0,0,73,DifferenceTarjan+TreeSet+GBA,22,true
count_up_alloca_true-termination.c.i_INTSET_LAZY3_Iteration6.ats,false,false,49,7,56,34,33,0,0,0,0,0,74,DifferenceTarjan+TreeSet+lazyS+BA,31,true
count_up_alloca_true-termination.c.i_INTSET_LAZY3_Iteration6.ats,false,false,49,7,56,34,33,0,0,0,0,0,73,DifferenceTarjan+TreeSet+lazyS+GBA,24,true
count_up_alloca_true-termination.c.i_INTSET_LAZY3_Iteration6.ats,false,false,49,7,56,34,33,0,0,0,0,0,74,DifferenceTarjan+TreeSet+lazyB+BA,30,true
count_up_alloca_true-termination.c.i_INTSET_LAZY3_Iteration6.ats,false,false,49,7,56,34,33,0,0,0,0,0,73,DifferenceTarjan+TreeSet+lazyB+GBA,22,true
count_up_alloca_true-termination.c.i_INTSET_LAZY3_Iteration6.ats,false,false,49,7,56,34,33,0,0,0,0,0,74,DifferenceTarjan+TreeSet+lazyS+lazyB+BA,23,true
count_up_alloca_true-termination.c.i_INTSET_LAZY3_Iteration6.ats,false,false,49,7,56,34,33,0,0,0,0,0,73,DifferenceTarjan+TreeSet+lazyS+lazyB+GBA,21,true
count_up_alloca_true-termination.c.i_ORIGINAL_Iteration3.ats,false,false,23,4,27,27,33,0,0,0,0,0,39,DifferenceTarjan+TreeSet+BA,19,false
count_up_alloca_true-termination.c.i_ORIGINAL_Iteration3.ats,false,false,23,4,27,27,33,0,0,0,0,0,37,DifferenceTarjan+TreeSet+GBA,18,false
count_up_alloca_true-termination.c.i_ORIGINAL_Iteration3.ats,false,false,23,4,27,27,33,0,0,0,0,0,39,DifferenceTarjan+TreeSet+lazyS+BA,19,false
count_up_alloca_true-termination.c.i_ORIGINAL_Iteration3.ats,false,false,23,4,27,27,33,0,0,0,0,0,37,DifferenceTarjan+TreeSet+lazyS+GBA,18,false
count_up_alloca_true-termination.c.i_ORIGINAL_Iteration3.ats,false,false,23,4,27,27,33,0,0,0,0,0,37,DifferenceTarjan+TreeSet+lazyB+BA,25,false
count_up_alloca_true-termination.c.i_ORIGINAL_Iteration3.ats,false,false,23,4,27,27,33,0,0,0,0,0,36,DifferenceTarjan+TreeSet+lazyB+GBA,17,false
count_up_alloca_true-termination.c.i_ORIGINAL_Iteration3.ats,false,false,23,4,27,27,33,0,0,0,0,0,37,DifferenceTarjan+TreeSet+lazyS+lazyB+BA,17,false
count_up_alloca_true-termination.c.i_ORIGINAL_Iteration3.ats,false,false,23,4,27,27,33,0,0,0,0,0,36,DifferenceTarjan+TreeSet+lazyS+lazyB+GBA,23,false
count_up_alloca_true-termination.c.i_ORIGINAL_Iteration4.ats,false,false,32,7,38,25,33,0,0,0,0,0,65,DifferenceTarjan+TreeSet+BA,21,false
count_up_alloca_true-termination.c.i_ORIGINAL_Iteration4.ats,false,false,32,7,38,25,33,0,0,0,0,0,64,DifferenceTarjan+TreeSet+GBA,22,false
count_up_alloca_true-termination.c.i_ORIGINAL_Iteration4.ats,false,false,32,7,38,25,33,0,0,0,0,0,65,DifferenceTarjan+TreeSet+lazyS+BA,21,false
count_up_alloca_true-termination.c.i_ORIGINAL_Iteration4.ats,false,false,32,7,38,25,33,0,0,0,0,0,64,DifferenceTarjan+TreeSet+lazyS+GBA,20,false
count_up_alloca_true-termination.c.i_ORIGINAL_Iteration4.ats,false,false,32,7,38,25,33,0,0,0,0,0,65,DifferenceTarjan+TreeSet+lazyB+BA,21,false
count_up_alloca_true-termination.c.i_ORIGINAL_Iteration4.ats,false,false,32,7,38,25,33,0,0,0,0,0,64,DifferenceTarjan+TreeSet+lazyB+GBA,20,false
count_up_alloca_true-termination.c.i_ORIGINAL_Iteration4.ats,false,false,32,7,38,25,33,0,0,0,0,0,65,DifferenceTarjan+TreeSet+lazyS+lazyB+BA,21,false
count_up_alloca_true-termination.c.i_ORIGINAL_Iteration4.ats,false,false,32,7,38,25,33,0,0,0,0,0,64,DifferenceTarjan+TreeSet+lazyS+lazyB+GBA,22,false
